,fator_mercado,fator_tamanho,fator_valor,fator_liquidez,fator_momentum
2013-11-07,-0.0093773203,0.0060421564,-0.0055686962,0.0044274558,0.0007787978
2013-11-08,-0.0098201111,0.0019843578,0.0006616344,0.0003807773,-0.0004613367
2013-11-11,0.0057524433,-0.0090072155,0.0041496931,-0.0074545764,0.0001269125
2013-11-12,-0.0116959363,0.0079966420,0.0059743049,0.0083107017,-0.0081392266
2013-11-13,0.0055660927,-0.0079823500,0.0082568051,-0.0104921646,0.0001886357
2013-11-14,0.0161443632,0.0065446962,0.0068921465,0.0009251162,-0.0141812842
2013-11-18,0.0127394255,-0.0031431871,0.0074030599,-0.0080299946,0.0019636881
2013-11-19,-0.0169108417,-0.0068327896,-0.0198586769,-0.0069111884,0.0139438268
2013-11-21,-0.0057484326,-0.0033676815,-0.0030435375,-0.0018615061,0.0053681363
2013-11-22,-0.0024712589,0.0113830194,0.0015067006,0.0048689120,-0.0093373507
2013-11-25,-0.0086855097,-0.0035283000,-0.0057416465,-0.0030867080,0.0037922498
2013-11-26,-0.0109899249,-0.0005125348,-0.0208835658,-0.0026915250,0.0181520134
2013-11-27,0.0070129638,-0.0081838649,0.0002434619,-0.0063210637,0.0009426638
2013-11-28,-0.0003904506,0.0009097797,-0.0045738546,0.0005933596,0.0022375609
2013-11-29,0.0098018153,-0.0066660014,0.0055338275,-0.0039435211,-0.0039456645
2013-12-02,-0.0215468928,-0.0042969836,-0.0089127561,-0.0023631770,0.0070500551
2013-12-03,-0.0130254487,-0.0002511982,-0.0023969319,0.0059806323,0.0113545321
2013-12-04,-0.0060017034,0.0028284127,0.0018199219,0.0064438717,-0.0138455927
2013-12-05,0.0069812452,-0.0074942987,0.0003163856,-0.0098142317,0.0011537527
2013-12-06,-0.0004805305,0.0049885209,0.0096919928,0.0100735407,-0.0083721597
2013-12-09,0.0024072111,-0.0061060619,0.0025628186,-0.0022769351,-0.0100071793
2013-12-10,-0.0041416134,0.0038141494,0.0025861470,-0.0020018001,0.0034319826
2013-12-11,-0.0156269278,0.0051547624,-0.0032280181,0.0025131125,0.0060908198
2013-12-12,-0.0000801863,-0.0015232345,0.0039371327,-0.0032463311,-0.0012544394
2013-12-13,-0.0003476055,-0.0022830432,0.0019367737,-0.0000164079,0.0049579414
2013-12-16,0.0032426198,-0.0045530898,0.0022093321,-0.0040018009,0.0034706204
2013-12-17,-0.0027608720,0.0059884056,0.0055211731,0.0055389768,-0.0032325310
2013-12-18,0.0024867964,0.0079042111,0.0196620300,-0.0043475404,-0.0021546895
2013-12-19,0.0144247878,-0.0077216523,0.0095791453,-0.0072331131,-0.0078158295
2013-12-20,-0.0039993711,-0.0055853799,-0.0110613834,0.0023559188,0.0088995760
2013-12-23,0.0017954006,-0.0023778861,-0.0063975588,-0.0040648314,-0.0015729184
2013-12-26,-0.0018052836,0.0067797876,0.0091495709,0.0128497463,-0.0088705905
2013-12-27,0.0021379839,0.0006182070,-0.0017087517,0.0060699238,0.0032703795
2013-12-30,0.0042937929,0.0081682131,0.0002615424,0.0076709907,-0.0017094617
2014-01-02,-0.0133092105,-0.0151246823,-0.0191054568,-0.0106671192,0.0137693342
2014-01-03,-0.0006357789,0.0384147540,0.0380875878,0.0295716394,-0.0258803256
2014-01-06,-0.0009045975,0.0119097773,0.0138265118,0.0104613565,-0.0131307608
2014-01-07,-0.0095500052,0.0014126836,-0.0076336837,0.0029351781,0.0023694346
2014-01-08,0.0004622566,-0.0025136010,-0.0012478300,-0.0016536652,-0.0029613036
2014-01-09,-0.0204630513,0.0001578815,-0.0057921596,0.0049032457,0.0001779906
2014-01-10,0.0058893836,-0.0067817098,-0.0012812123,-0.0078626275,-0.0006369068
2014-01-13,-0.0056508062,0.0075690630,0.0088167675,0.0036111802,-0.0071701156
2014-01-14,0.0046899784,-0.0043538632,-0.0014554465,-0.0077190418,0.0049891211
2014-01-15,0.0054614632,0.0027262401,0.0059547904,0.0011747298,-0.0057430593
2014-01-16,-0.0069876625,-0.0002464256,-0.0015843469,-0.0003224779,-0.0033461507
2014-01-17,-0.0094631808,0.0091300290,0.0063601779,0.0087803788,-0.0057840496
2014-01-20,-0.0083025265,0.0088202022,0.0009817925,0.0068195001,-0.0085638771
2014-01-21,-0.0020721115,-0.0017165113,-0.0078185881,-0.0046915491,0.0039403634
2014-01-22,0.0106956866,0.0019803736,0.0074173212,-0.0027486803,-0.0079404470
2014-01-23,-0.0167900454,0.0115009043,0.0041003404,0.0096178856,-0.0078401342
2014-01-24,-0.0103609664,-0.0114642708,0.0056065489,-0.0058552735,0.0078152660
2014-01-27,-0.0010938834,0.0053794980,-0.0027629235,0.0045986390,0.0040684631
2014-01-28,0.0016805073,0.0032389108,0.0004421775,0.0042587677,-0.0028317282
2014-01-29,-0.0068102158,-0.0121679194,-0.0046238834,-0.0076358691,0.0090824123
2014-01-30,-0.0050494755,-0.0005012928,-0.0013366658,-0.0018496886,-0.0046954574
2014-01-31,0.0061096931,-0.0041654538,0.0023351158,-0.0029306288,0.0031346132
2014-02-03,-0.0261337068,-0.0045558698,-0.0155020207,-0.0013897195,0.0087200981
2014-02-04,0.0142850839,-0.0078871297,0.0037949122,-0.0110658463,0.0022035833
2014-02-05,-0.0067590205,0.0077294488,-0.0047422224,0.0054361089,-0.0070001613
2014-02-06,0.0180853363,-0.0096950494,0.0046606753,-0.0130163571,0.0105609614
2014-02-07,0.0051087467,-0.0046945927,-0.0004758714,-0.0066135135,-0.0021184599
2014-02-10,-0.0053686867,0.0049338550,-0.0063760662,0.0044445652,-0.0056218724
2014-02-11,0.0109092500,-0.0059980014,0.0131424218,-0.0035730535,-0.0014823787
2014-02-12,-0.0032655154,-0.0050077010,-0.0058665839,-0.0005162603,0.0059740734
2014-02-13,-0.0083674258,-0.0012053973,-0.0052266088,0.0007742206,0.0005039396
2014-02-14,0.0046727760,-0.0011888328,0.0007002484,-0.0015352098,-0.0038831872
2014-02-17,-0.0106935957,0.0114631355,-0.0024866331,0.0080374973,-0.0071816882
2014-02-18,-0.0154217854,-0.0086856019,-0.0269076750,0.0007963218,0.0062734950
2014-02-19,0.0079200696,-0.0088687548,0.0081639709,-0.0141621642,0.0024277451
2014-02-20,0.0014334583,-0.0012341491,0.0087086214,0.0031159967,0.0003161393
2014-02-21,0.0006960107,0.0113464445,-0.0023879493,0.0055881049,-0.0069660572
2014-02-24,-0.0000318247,0.0109119099,-0.0026298505,0.0098203039,-0.0066055278
2014-02-25,-0.0113036148,0.0022793030,-0.0126830684,0.0005236724,0.0015275208
2014-02-26,-0.0024444475,-0.0059009348,-0.0132241761,-0.0088410424,0.0039160140
2014-02-27,0.0163389426,0.0014511961,0.0146632744,-0.0042652506,-0.0101798503
2014-02-28,-0.0088545177,0.0043664430,-0.0056604715,0.0086937342,0.0048157964
2014-03-05,-0.0074588400,-0.0043048533,-0.0166193452,0.0037057952,0.0071964283
2014-03-06,0.0090808654,-0.0083727986,-0.0020899242,-0.0096554067,0.0004277080
2014-03-07,-0.0144023513,0.0013956930,-0.0144250141,0.0002703480,0.0021005441
2014-03-10,-0.0139583647,-0.0021116007,-0.0134163955,-0.0029595904,-0.0009385068
2014-03-11,0.0046614055,-0.0112369247,-0.0123994267,-0.0104425382,0.0054246765
2014-03-12,0.0015260782,-0.0104881767,0.0010443281,-0.0077199116,0.0058350926
2014-03-13,-0.0076809134,-0.0016687354,0.0030805494,0.0003524893,0.0115071284
2014-03-14,-0.0094112847,-0.0053241448,-0.0000359546,-0.0034266906,0.0039579403
2014-03-17,0.0028228590,-0.0101370569,-0.0146625806,-0.0065175989,0.0014447807
2014-03-18,0.0191855002,-0.0001261216,0.0074851178,-0.0021428466,-0.0041381326
2014-03-19,0.0068000699,0.0036591357,0.0168472435,0.0010765414,0.0023095598
2014-03-20,0.0131435264,0.0026977761,0.0048591425,-0.0006687734,0.0001573395
2014-03-21,0.0023494822,-0.0026344042,-0.0018143256,0.0009239707,0.0020583207
2014-03-24,0.0095370347,-0.0061566932,-0.0005327421,-0.0081622833,0.0057550855
2014-03-25,0.0024252243,-0.0023397231,0.0029128492,-0.0038540105,0.0076440675
2014-03-26,-0.0016651849,-0.0109663811,-0.0093357228,-0.0079921354,0.0096139843
2014-03-27,0.0266989730,-0.0027341023,0.0082510952,-0.0081396103,-0.0040024891
2014-03-28,0.0013910284,0.0051370943,0.0021606395,0.0006038323,-0.0095530115
2014-03-31,0.0106071383,-0.0032073860,0.0064102896,-0.0099911215,-0.0040635811
2014-04-01,-0.0019966902,0.0057174191,-0.0014772883,0.0064037172,0.0050302097
2014-04-02,0.0222419202,-0.0070892451,0.0091275787,-0.0120869623,0.0039760033
2014-04-03,-0.0050400826,0.0045706001,0.0014253100,0.0120167360,0.0013750368
2014-04-04,-0.0051278677,0.0018041520,0.0054919901,-0.0020837139,-0.0039091920
2014-04-07,0.0157391708,-0.0129170073,0.0121555086,-0.0179331098,-0.0049775881
2014-04-08,-0.0094585745,0.0174602829,-0.0107111540,0.0138425492,-0.0061971783
2014-04-09,-0.0065688719,0.0021144063,-0.0128662959,0.0042145355,-0.0064107929
2014-04-10,-0.0000322715,-0.0083161844,-0.0132360738,-0.0012311656,0.0033956920
2014-04-11,0.0116416989,-0.0076644081,-0.0060092015,-0.0098660951,0.0049347314
2014-04-14,-0.0046403911,0.0028879112,-0.0004333323,0.0035335994,0.0030693668
2014-04-15,-0.0173233245,-0.0002375804,-0.0163550861,0.0031865090,0.0099692903
2014-04-16,0.0130378678,-0.0021915967,0.0024657790,-0.0053485204,0.0011157403
2014-04-17,0.0151084922,-0.0095392494,0.0078748828,-0.0082061663,0.0063047931
2014-04-22,-0.0028968691,-0.0018179165,0.0009200779,-0.0028986733,-0.0014319434
2014-04-23,-0.0067884177,-0.0035528820,0.0028433548,-0.0024710344,0.0033044005
2014-04-24,0.0032082200,-0.0040294053,0.0000389065,-0.0062018717,-0.0064142216
2014-04-25,-0.0058903913,-0.0108889341,-0.0067395400,-0.0038113752,0.0109349135
2014-04-28,0.0006034920,-0.0046312003,-0.0080589671,0.0008185813,0.0016265458
2014-04-29,0.0037902612,-0.0008327886,-0.0058554090,-0.0125020444,0.0068085543
2014-04-30,-0.0013113371,0.0114986934,-0.0008910759,0.0122865615,-0.0034291488
2014-05-02,0.0201865733,-0.0077422578,0.0192628428,-0.0185917057,0.0002453495
2014-05-05,0.0052784295,0.0005009235,-0.0018180220,0.0026025078,-0.0011779182
2014-05-06,0.0047760331,-0.0045501669,-0.0081520062,-0.0061437888,0.0034980797
2014-05-07,0.0048518553,0.0085791545,0.0019371659,0.0094475411,-0.0086262887
2014-05-08,-0.0104340017,0.0023944685,-0.0074610291,0.0027459990,0.0050970535
2014-05-09,-0.0073660342,0.0068204063,-0.0016514140,0.0000392799,-0.0010598856
2014-05-12,0.0143938921,-0.0085550305,-0.0015511038,-0.0098689683,0.0029066391
2014-05-13,-0.0025904833,-0.0037325635,-0.0039799362,-0.0023903064,0.0104636587
2014-05-14,0.0068113874,-0.0050735818,0.0065549039,-0.0050341971,0.0046464512
2014-05-15,-0.0094322423,0.0048938086,0.0006117844,0.0066051725,0.0031263335
2014-05-16,0.0026982715,-0.0089867851,-0.0041089631,-0.0049713519,0.0021568330
2014-05-19,-0.0099077933,0.0163215175,-0.0006100726,0.0184714608,-0.0132464357
2014-05-20,-0.0159270372,0.0097407252,-0.0070410753,0.0102224089,-0.0026627965
2014-05-21,-0.0046186512,-0.0031235230,-0.0053039072,-0.0040322188,0.0022599502
2014-05-22,0.0097142207,-0.0045961794,0.0066217026,-0.0055520842,0.0050987597
2014-05-23,-0.0031136223,0.0028834755,0.0001396624,0.0019323183,0.0000455896
2014-05-26,0.0046421979,-0.0056595830,0.0014585615,-0.0045376397,0.0035755262
2014-05-27,-0.0112329284,0.0104156286,0.0053923344,0.0123298876,-0.0018128469
2014-05-28,0.0082568415,0.0011054040,0.0044489736,-0.0013114498,-0.0038124616
2014-05-29,-0.0057626436,0.0047217910,-0.0068466449,0.0065876874,-0.0074821650
2014-05-30,-0.0160409678,0.0032627657,-0.0082412660,0.0007593110,0.0083681345
2014-06-02,0.0038669524,-0.0142405182,0.0015372138,-0.0118656643,0.0126633458
2014-06-03,0.0073268008,-0.0052415822,-0.0010921406,-0.0056625595,0.0041660722
2014-06-04,-0.0027471085,-0.0031790407,-0.0074215229,-0.0019175137,0.0066742608
2014-06-05,-0.0036030314,0.0030462292,-0.0016885889,0.0034771671,-0.0007983078
2014-06-06,0.0249792058,-0.0032865144,-0.0000299606,-0.0066437721,-0.0050126901
2014-06-09,0.0194641910,-0.0048785238,0.0070173405,-0.0080514774,0.0029274393
2014-06-10,0.0062674861,-0.0008695819,-0.0043748971,-0.0007182565,-0.0004148772
2014-06-11,0.0080154147,-0.0004554237,-0.0029587222,-0.0053051445,0.0053489418
2014-06-13,-0.0034557388,0.0026739084,-0.0015290859,0.0033043651,-0.0037693121
2014-06-16,-0.0032358298,0.0081393067,-0.0043866783,0.0084407702,-0.0055047665
2014-06-17,-0.0054439558,0.0015748558,-0.0003029380,0.0007155258,-0.0009959330
2014-06-18,0.0127723245,-0.0073786145,0.0102669010,-0.0054786941,0.0018505380
2014-06-20,-0.0097344080,0.0057065105,-0.0065052058,0.0049723722,-0.0046509854
2014-06-23,-0.0072939675,0.0051584970,0.0051218034,0.0029739742,-0.0020148007
2014-06-24,0.0013430995,-0.0033782683,-0.0154222706,-0.0027172170,0.0057780654
2014-06-25,-0.0132010216,0.0041203066,-0.0011737719,0.0010544425,0.0009137015
2014-06-26,0.0008102614,0.0017909785,0.0018125481,0.0018219085,-0.0010930225
2014-06-27,-0.0059608356,0.0074756043,-0.0048978971,0.0057942453,-0.0055090035
2014-06-30,-0.0009243164,0.0014315782,-0.0016029144,0.0069236699,0.0024878862
2014-07-01,-0.0019959500,0.0042788172,0.0018963619,0.0027036793,0.0000698257
2014-07-02,-0.0044493703,-0.0121056950,0.0084470185,-0.0116417184,0.0057816692
2014-07-03,0.0116020897,-0.0162102692,0.0002584597,-0.0172991473,0.0111233350
2014-07-04,0.0027944508,-0.0026977477,-0.0015312526,-0.0012647365,0.0008232025
2014-07-07,-0.0036893422,-0.0054170680,0.0050252378,-0.0063046897,0.0087451553
2014-07-08,-0.0028137008,-0.0022655353,-0.0007631937,-0.0010040202,0.0042391936
2014-07-10,0.0143660232,-0.0154690985,-0.0000016083,-0.0153712444,0.0239346400
2014-07-11,0.0032640656,0.0035976116,0.0044236779,0.0051600486,-0.0039781886
2014-07-14,0.0148070790,-0.0142557006,-0.0009891349,-0.0162352659,0.0057149520
2014-07-15,0.0022765836,-0.0037574098,0.0074486779,-0.0055787880,0.0048800572
2014-07-16,-0.0063242866,-0.0024527637,0.0075771944,-0.0061155418,0.0014216877
2014-07-17,-0.0022929574,-0.0004494744,-0.0028603286,0.0005746072,-0.0056319712
2014-07-18,0.0186326634,-0.0071555432,0.0030096066,-0.0116370479,0.0101094870
2014-07-21,0.0096158301,-0.0110980049,-0.0099829594,-0.0095062293,0.0145263709
2014-07-22,0.0055542183,0.0023407224,-0.0083891060,-0.0079028197,0.0016764561
2014-07-23,-0.0070979195,0.0108841211,0.0003997409,0.0146010704,-0.0062044710
2014-07-24,0.0063242014,0.0039253077,0.0092621716,0.0042906879,-0.0023616888
2014-07-25,-0.0031335065,-0.0016562669,-0.0084745819,-0.0020196324,0.0043439316
2014-07-28,-0.0026165734,-0.0121223070,-0.0052632103,-0.0120455949,0.0104661016
2014-07-29,-0.0097996881,-0.0023156209,-0.0104113305,0.0035941973,0.0049862014
2014-07-30,-0.0051805545,0.0058606463,0.0072994856,0.0027065855,-0.0109447818
2014-07-31,-0.0149714034,0.0063397340,0.0071226479,0.0106416419,-0.0015630806
2014-08-01,0.0008048376,-0.0011376806,-0.0012116360,-0.0010265640,0.0055996915
2014-08-04,0.0103840819,0.0013204152,-0.0043234350,0.0028520767,-0.0035742335
2014-08-05,-0.0059752618,0.0011504404,-0.0044636698,0.0043602423,-0.0012512528
2014-08-06,0.0022440674,-0.0078548789,0.0023344038,-0.0043136678,0.0024919403
2014-08-07,-0.0054995753,0.0034997358,-0.0017232368,-0.0003779239,-0.0002133024
2014-08-08,-0.0108328452,0.0041389880,0.0005034364,0.0071326969,-0.0068916166
2014-08-11,0.0163293947,-0.0102793276,-0.0044859159,-0.0085938517,0.0122425547
2014-08-12,-0.0024006916,0.0012411699,-0.0087816212,0.0056386949,-0.0012874006
2014-08-13,-0.0119220950,0.0039785034,-0.0055956813,0.0087860525,0.0018574826
2014-08-14,0.0024174778,-0.0071351067,-0.0119212996,-0.0070661982,-0.0008982915
2014-08-15,0.0179471057,-0.0121823382,-0.0023071258,-0.0130991060,0.0050922874
2014-08-18,0.0084518800,-0.0154315066,-0.0044964505,-0.0105201919,0.0149519872
2014-08-19,0.0122909257,-0.0033242726,-0.0006836136,-0.0054885014,-0.0019411445
2014-08-20,0.0061885864,-0.0046884567,0.0048893411,-0.0117048528,-0.0031692272
2014-08-21,0.0018334511,0.0030485680,-0.0017043259,0.0015407492,-0.0032896460
2014-08-22,-0.0089305509,0.0060656201,0.0011169200,0.0075954716,-0.0022356985
2014-08-25,0.0189301986,-0.0101126423,-0.0011667646,-0.0127656022,0.0086015314
2014-08-26,0.0017159936,0.0007352128,0.0031389301,-0.0043455176,-0.0000140159
2014-08-27,0.0176390801,-0.0096772872,-0.0016998770,-0.0104172425,0.0101517253
2014-08-28,-0.0081660915,0.0142159099,-0.0076643121,0.0120563349,-0.0105636371
2014-08-29,0.0159059130,-0.0064726230,-0.0046001868,-0.0075554233,-0.0010537896
2014-09-01,-0.0016053737,0.0097697061,-0.0000926061,0.0125345765,-0.0056682546
2014-09-02,0.0113642793,-0.0046681366,0.0102939643,-0.0075734458,-0.0055680857
2014-09-03,-0.0019557413,-0.0049651372,-0.0000712699,-0.0038762409,-0.0001507730
2014-09-04,-0.0158598423,0.0071820724,-0.0004884622,0.0036476734,-0.0039152387
2014-09-05,-0.0016953904,0.0052820221,-0.0053118700,0.0022078296,-0.0003145256
2014-09-08,-0.0211890079,-0.0075256489,-0.0140456622,0.0019504633,0.0061063841
2014-09-09,-0.0092105949,-0.0017477293,-0.0011392562,0.0003174953,0.0017422177
2014-09-10,-0.0084702903,-0.0069762142,-0.0018703374,-0.0030434038,0.0022068685
2014-09-11,0.0027031917,0.0041743489,0.0047236779,0.0003251904,-0.0010573773
2014-09-12,-0.0208472461,0.0016757054,0.0041649425,0.0064846156,-0.0048294887
2014-09-15,0.0121349450,-0.0192809813,-0.0086792093,-0.0245763101,0.0063500456
2014-09-16,0.0172510967,-0.0205541030,-0.0055684429,-0.0240842476,0.0106053213
2014-09-17,0.0013007727,0.0023981484,-0.0017315933,-0.0010553215,-0.0088870954
2014-09-18,-0.0121402238,0.0031580366,0.0073478478,0.0040454138,-0.0063489126
2014-09-19,-0.0103276605,0.0026011621,-0.0014671206,0.0006946850,-0.0093274061
2014-09-22,-0.0166599844,-0.0118519925,-0.0114719663,-0.0057194903,0.0070696399
2014-09-23,-0.0052603609,-0.0039338823,-0.0043843603,-0.0058681779,0.0002957596
2014-09-24,0.0043885750,-0.0051864870,-0.0136346566,-0.0038483460,0.0078073721
2014-09-25,-0.0133867441,0.0001768507,0.0075482409,0.0047609508,-0.0024649152
2014-09-26,0.0181080885,-0.0033599171,-0.0067163883,-0.0097988453,0.0089010317
2014-09-29,-0.0398120433,-0.0024501905,-0.0177457854,0.0049679503,0.0029292461
2014-09-30,-0.0087771052,0.0030619190,-0.0129508600,0.0003055637,0.0041924668
2014-10-01,-0.0211475436,-0.0130460039,-0.0088661015,-0.0084089730,0.0157494992
2014-10-02,0.0086959684,-0.0062564211,-0.0021313820,-0.0029770248,0.0050870171
2014-10-03,0.0167436451,-0.0069992710,-0.0061033834,-0.0123984050,0.0054503018
2014-10-06,0.0400648341,-0.0128272790,-0.0015584715,-0.0236272253,0.0100096911
2014-10-07,0.0061236648,0.0068906797,0.0035761695,-0.0008104495,0.0011828132
2014-10-08,-0.0053401054,-0.0027462877,-0.0052261269,0.0021008763,0.0070866183
2014-10-09,0.0028648172,-0.0020783059,-0.0129399281,-0.0040259901,0.0043929685
2014-10-10,-0.0295426268,0.0092253704,-0.0073627289,0.0127597935,-0.0049152244
2014-10-13,0.0410179794,-0.0105705876,0.0143203996,-0.0198713411,-0.0007426925
2014-10-14,-0.0003609194,-0.0129654976,-0.0020051582,-0.0113415429,0.0065413178
2014-10-15,-0.0279921759,0.0039341720,0.0031267833,0.0084770648,-0.0038076956
2014-10-16,-0.0284830257,0.0015097465,-0.0086581390,0.0101619251,0.0097415652
2014-10-17,0.0195946861,-0.0081650261,-0.0020682830,-0.0061679669,0.0072949855
2014-10-20,-0.0226471741,-0.0040820353,-0.0061841579,0.0044581061,-0.0025999593
2014-10-21,-0.0308514070,-0.0031478219,-0.0120959021,0.0063666906,0.0016337428
2014-10-22,-0.0013681741,-0.0025084277,0.0020811372,-0.0045012375,0.0006638849
2014-10-23,-0.0296724923,-0.0114869531,0.0075974483,0.0043189768,-0.0014032889
2014-10-24,0.0189187285,0.0044859592,0.0065048598,-0.0057861619,-0.0083225239
2014-10-27,-0.0247438177,-0.0060163634,-0.0353107266,-0.0082311584,0.0143666118
2014-10-28,0.0324914306,0.0082579628,-0.0019315034,-0.0082116481,0.0071742963
2014-10-29,-0.0197778400,0.0076085217,-0.0106782531,0.0140564321,-0.0004270216
2014-10-30,0.0213805046,-0.0038563069,-0.0102408845,-0.0139790364,0.0109046381
2014-10-31,0.0374781564,-0.0139610283,0.0186221711,-0.0235079564,-0.0017694011
2014-11-03,-0.0089199198,0.0021781963,-0.0043401532,0.0071205976,-0.0036404715
2014-11-04,0.0052363807,0.0007126536,0.0100816833,-0.0003620633,-0.0008174237
2014-11-05,-0.0132528795,-0.0019317633,-0.0142246652,0.0031314408,0.0026389221
2014-11-06,-0.0182780419,-0.0000645462,-0.0056086788,0.0043566898,0.0060658958
2014-11-07,0.0095788073,-0.0067595732,0.0002604183,-0.0056665326,0.0052561229
2014-11-10,-0.0074435268,0.0023533367,0.0005760198,0.0035128715,0.0049951812
2014-11-11,-0.0033699383,0.0000241727,-0.0031005421,-0.0013782987,-0.0013208678
2014-11-12,0.0067503871,0.0051244544,0.0123962900,0.0022730581,-0.0019500609
2014-11-13,-0.0180712491,0.0064220838,0.0028019464,0.0119054131,-0.0084244497
2014-11-14,-0.0026879518,-0.0105410116,-0.0067147459,-0.0136578297,0.0025198460
2014-11-17,-0.0090198899,-0.0051867263,0.0013216138,-0.0039525558,0.0096575413
2014-11-18,0.0127737243,-0.0070096022,-0.0094200596,-0.0079988856,0.0095235826
2014-11-19,0.0218485110,0.0041143112,0.0112848729,0.0040407609,-0.0022557117
2014-11-21,0.0418549776,-0.0020147767,0.0192484222,-0.0145977251,0.0143110827
2014-11-24,-0.0094127227,0.0017868583,0.0009333384,0.0061500436,-0.0029719623
2014-11-25,0.0009741199,-0.0071362462,-0.0011926284,-0.0108836684,0.0038470458
2014-11-26,-0.0062544099,0.0220578779,0.0038618282,0.0185929146,0.0019008246
