,factor,long,short
2000-08-23,0.012512966196005643,0.013121226196005642,0.00060826
2000-08-24,-0.008575246045845225,-0.007965616045845225,0.00060963
2000-08-25,0.018568926986886974,0.019178556986886974,0.00060963
2000-08-28,-0.010982015648699245,-0.010372385648699245,0.00060963
2000-08-29,-0.0066233757044673325,-0.006013745704467333,0.00060963
2000-08-30,0.0027943966580235846,0.003399596658023585,0.0006052
2000-08-31,-0.0044506290398529415,-0.0038474790398529413,0.00060315
2000-09-01,0.012655966733729105,0.013258776733729105,0.0006028100000000001
2000-09-04,0.0014453210803890373,0.0020481310803890374,0.0006028100000000001
2000-09-05,-0.011276404026003474,-0.010673934026003473,0.00060247
2000-09-06,0.00886191351506461,0.00946915351506461,0.00060724
2000-09-08,-0.009533445866969819,-0.008925525866969819,0.00060792
2000-09-11,-0.00892650865312911,-0.008317558653129109,0.00060895
2000-09-12,-0.024035944326700545,-0.023426654326700547,0.00060929
2000-09-13,0.006261186797962531,0.006870816797962531,0.00060963
2000-09-14,-0.01413983765927404,-0.01353020765927404,0.00060963
2000-09-15,-0.012894202723477827,-0.012284572723477827,0.00060963
2000-09-18,-0.03985372829137232,-0.03924409829137232,0.00060963
2000-09-19,0.01667217798215291,0.01728146798215291,0.00060929
2000-09-20,-0.007404786906350352,-0.0067951569063503525,0.00060963
2000-09-21,0.0036197517639009746,0.0042293817639009745,0.00060963
2000-09-22,0.012210882820512775,0.012820512820512775,0.00060963
2000-09-25,-0.0026887592117654513,-0.0020791292117654514,0.00060963
2000-09-26,-0.004531438934370996,-0.003921808934370996,0.00060963
2000-09-27,-0.02564773970778224,-0.02503844970778224,0.00060929
2000-09-28,0.009865217824331125,0.010474507824331125,0.00060929
2000-09-29,-0.005979930986636711,-0.005370300986636711,0.00060963
2000-10-02,-0.02377604037669513,-0.023166750376695133,0.00060929
2000-10-03,0.004147489722989909,0.004756089722989909,0.0006085999999999999
2000-10-04,0.014934411450777257,0.015544041450777257,0.00060963
2000-10-05,0.030002954897959108,0.030612244897959107,0.00060929
2000-10-06,-0.026034394698692037,-0.025424764698692037,0.00060963
2000-10-09,-0.0063160503160667614,-0.005706760316066761,0.00060929
2000-10-10,-0.007421021315042535,-0.006811731315042535,0.00060929
2000-10-11,-0.014644049254461139,-0.014034419254461139,0.00060963
2000-10-13,-0.00969117064150457,-0.00908154064150457,0.00060963
2000-10-16,-0.009904397630809275,-0.009294767630809275,0.00060963
2000-10-17,-0.025015875899488255,-0.024406245899488255,0.00060963
2000-10-18,-0.030804653537323506,-0.030195023537323507,0.00060963
2000-10-19,0.028791937159004216,0.029401567159004216,0.00060963
2000-10-20,-0.021896258494442628,-0.021286628494442628,0.00060963
2000-10-23,-0.0377078473583867,-0.0370982173583867,0.00060963
2000-10-24,-0.01426223900643317,-0.01365260900643317,0.00060963
2000-10-25,-0.01032047861221827,-0.00971084861221827,0.00060963
2000-10-26,0.04022461807903402,0.04083424807903402,0.00060963
2000-10-27,0.03236512919285664,0.03297475919285664,0.00060963
2000-10-30,0.012935156278246734,0.013544786278246734,0.00060963
2000-10-31,-0.0022210017722114218,-0.0016117117722114216,0.00060929
2000-11-01,-0.005719233004641158,-0.005111993004641158,0.00060724
2000-11-03,-0.017979951005341114,-0.017375431005341113,0.00060452
2000-11-06,0.017767906939589916,0.018370716939589915,0.0006028100000000001
2000-11-07,0.010746414419971722,0.011350584419971721,0.00060417
2000-11-08,-0.02151610041953368,-0.020909880419533677,0.00060622
2000-11-09,-0.009614130218340625,-0.009006550218340625,0.00060758
2000-11-10,0.006413228716607017,0.007022858716607017,0.00060963
2000-11-13,-0.01797596392588538,-0.01736633392588538,0.00060963
2000-11-14,0.011079766047870782,0.011689396047870781,0.00060963
2000-11-16,-0.00404841954607979,-0.00343878954607979,0.00060963
2000-11-17,-0.01213481978605932,-0.01152518978605932,0.00060963
2000-11-20,0.011748116282203541,0.012357746282203541,0.00060963
2000-11-21,0.018976916896551774,0.019586206896551772,0.00060929
2000-11-22,-0.014606143376623363,-0.014001623376623362,0.00060452
2000-11-23,-0.01864698114975645,-0.01804212114975645,0.00060486
2000-11-24,0.0009331268254854915,0.0015369568254854915,0.00060383
2000-11-27,-0.023483984285714302,-0.0228794642857143,0.00060452
2000-11-28,-0.007315651170759524,-0.006710451170759524,0.0006052
2000-11-29,-0.009659117425614499,-0.009055627425614499,0.00060349
2000-11-30,-0.0369387542993908,-0.0363359442993908,0.0006028100000000001
2000-12-01,0.010686420074508882,0.011289230074508882,0.0006028100000000001
2000-12-04,0.004830630288754945,0.005432760288754945,0.00060213
2000-12-05,0.04913914264248714,0.049740932642487135,0.00060179
2000-12-06,-0.01731311421379218,-0.016711324213792178,0.00060179
2000-12-07,0.03632934956973832,0.036930799569738326,0.00060145
2000-12-08,0.03556729135546344,0.03616874135546344,0.00060145
2000-12-11,0.013081073129546893,0.013682173129546893,0.0006010999999999999
2000-12-12,-0.0191680499657624,-0.0185672899657624,0.00060076
2000-12-13,0.02522742542600289,0.02582852542600289,0.0006010999999999999
2000-12-14,-0.002693494288143383,-0.002092734288143383,0.00060076
2000-12-15,-0.01836043048561504,-0.01776001048561504,0.00060042
2000-12-18,0.005738324056578595,0.006338404056578595,0.00060008
2000-12-19,0.01617411135583109,0.016773851355831093,0.00059974
2000-12-20,-0.047156860500782424,-0.04655712050078242,0.00059974
2000-12-21,-0.008584621362330725,-0.008001641362330725,0.00058298
2000-12-22,0.009551456401241009,0.01013443640124101,0.00058298
2000-12-26,0.009176439759759845,0.009759759759759845,0.00058332
2000-12-27,0.02584555724569114,0.02642784724569114,0.0005822900000000001
2000-12-28,0.004223399133412395,0.004807059133412395,0.0005836600000000001
2000-12-29,,,0.0005836600000000001
2001-01-02,0.010294825611114751,0.01087882561111475,0.000584
2001-01-03,0.07552826069692048,0.07611021069692048,0.0005819499999999999
2001-01-04,0.003995269071630779,0.004578589071630779,0.00058332
2001-01-05,-0.01647434397301352,-0.01589205397301352,0.0005822900000000001
2001-01-08,0.008680354728823989,0.009262644728823988,0.0005822900000000001
2001-01-09,0.024414691040937173,0.024996981040937172,0.0005822900000000001
2001-01-10,-0.003935171432610726,-0.0033576814326107263,0.0005774900000000001
2001-01-11,0.005628900546131497,0.006206040546131497,0.00057714
2001-01-12,-0.010798004661654172,-0.010220864661654172,0.00057714
2001-01-15,0.00612909145400584,0.00670623145400584,0.00057714
2001-01-16,-0.014843484396627995,-0.014266344396627995,0.00057714
2001-01-17,0.02753328672447814,0.02810836672447814,0.00057508
2001-01-18,0.018630640977837256,0.019196090977837255,0.00056545
2001-01-19,-5.1440688887702994e-05,0.000513669311112297,0.00056511
2001-01-22,-0.008436979053051909,-0.00787221905305191,0.00056476
2001-01-23,0.024735948040478364,0.025298988040478365,0.00056304
2001-01-24,-0.0039253675504710645,-0.003364737550471064,0.00056063
2001-01-25,,,0.00056028
2001-01-26,0.006023449601620526,0.006583389601620526,0.00055994
2001-01-29,-0.000895341643468014,-0.00033540164346801404,0.00055994
2001-01-30,-0.009506644679304406,-0.008947044679304406,0.0005596
2001-01-31,-0.003380102800316008,-0.002821192800316008,0.00055891
2001-02-01,-0.03643284198664635,-0.035873931986646346,0.00055891
2001-02-02,-0.007835642383942689,-0.007277422383942689,0.00055822
2001-02-05,-0.011436139006798686,-0.010877919006798686,0.00055822
2001-02-06,0.015936384188631785,0.016496324188631784,0.00055994
2001-02-07,-0.012027876995942875,-0.011465866995942875,0.00056201
2001-02-08,0.025072720154651548,0.025636450154651547,0.00056373
2001-02-09,-0.006653847593806151,-0.0060894275938061515,0.0005644199999999999
2001-02-12,-0.01345836034076324,-0.012895320340763239,0.00056304
2001-02-13,0.010021132294141958,0.010581072294141958,0.00055994
2001-02-14,0.0008466571548901196,0.0014038371548901196,0.00055718
2001-02-15,-0.011252982336448574,-0.010689252336448574,0.00056373
2001-02-16,-0.04059340201334358,-0.04003070201334358,0.0005627
2001-02-19,-0.012738500717756333,-0.012177870717756334,0.00056063
2001-02-20,-0.009904843562044718,-0.009339393562044718,0.00056545
2001-02-21,-0.020487053486895848,-0.01992332348689585,0.00056373
2001-02-22,0.019700474181095204,0.020264204181095202,0.00056373
2001-02-23,0.015022920703959884,0.015587680703959883,0.00056476
2001-02-28,-0.017083922317118423,-0.016524322317118423,0.0005596
2001-03-01,0.03254158713674412,0.03310049713674412,0.00055891
2001-03-02,0.009431084880306959,0.009989644880306958,0.00055856
2001-03-05,-0.00321426970809962,-0.00265363970809962,0.00056063
2001-03-06,-0.013439118018382965,-0.012880208018382966,0.00055891
2001-03-07,0.003788104160744908,0.004349424160744908,0.00056132
2001-03-08,-0.010809036532479442,-0.010247026532479442,0.00056201
2001-03-09,-0.006967631300918167,-0.006409071300918168,0.00055856
2001-03-12,-0.03752369521863179,-0.03696582521863179,0.00055787
2001-03-13,0.003111774666709544,0.0036710246667095436,0.0005592500000000001
2001-03-14,-0.0223123300821355,-0.0217530800821355,0.0005592500000000001
2001-03-15,-0.012628090993768396,-0.012069530993768396,0.00055856
2001-03-16,0.011122771035123893,0.011685811035123894,0.00056304
2001-03-19,-0.026883316571503606,-0.026317516571503607,0.0005658
2001-03-20,0.003949212059854453,0.004516042059854453,0.0005668299999999999
2001-03-21,-0.003921859188753966,-0.0033550291887539663,0.0005668299999999999
2001-03-22,-0.05350260230256518,-0.052918602302565176,0.000584
2001-03-23,0.025576517523281522,0.026160517523281523,0.000584
2001-03-26,0.018605470038101896,0.019189470038101897,0.000584
2001-03-27,0.007776522022838434,0.008360522022838435,0.000584
2001-03-28,-0.014267855746545292,-0.013683855746545293,0.000584
2001-03-29,-0.02450383495899401,-0.02392017495899401,0.0005836600000000001
2001-03-30,0.010339179938384055,0.010922839938384055,0.0005836600000000001
2001-04-02,-0.032235903460313076,-0.03165258346031308,0.00058332
2001-04-03,-0.018034886634003294,-0.017452256634003294,0.00058263
2001-04-04,0.008007309579238592,0.008589939579238592,0.00058263
2001-04-05,0.04185657250811982,0.042439552508119815,0.00058298
2001-04-06,0.0023246631060028205,0.0029079831060028205,0.00058332
2001-04-09,0.015572012733862578,0.01615464273386258,0.00058263
2001-04-10,0.021768401960730918,0.022352061960730918,0.0005836600000000001
2001-04-11,-0.015800949165337575,-0.015217969165337575,0.00058298
2001-04-12,0.009538140495310017,0.010122140495310017,0.000584
2001-04-16,-0.03558967840203084,-0.03500567840203084,0.000584
2001-04-17,-0.00806063551401867,-0.00747663551401867,0.000584
2001-04-18,0.0425205621448001,0.0431052521448001,0.00058469
2001-04-19,-0.03563954867937145,-0.03503844867937145,0.0006010999999999999
2001-04-20,-0.05153142134294228,-0.05093202134294228,0.0005994
2001-04-23,0.01378436168224309,0.01438376168224309,0.0005994
2001-04-24,0.01199653150363496,0.01259627150363496,0.00059974
2001-04-25,0.006153514415695255,0.006752914415695255,0.0005994
2001-04-26,0.041340526892607435,0.041940266892607436,0.00059974
2001-04-27,0.01098866108152073,0.01158772108152073,0.00059906
2001-04-30,-0.0012685921007502521,-0.000669882100750252,0.00059871
2001-05-02,-0.0020053854015284083,-0.0014076954015284082,0.00059769
2001-05-03,0.015848234348526585,0.016446264348526585,0.00059803
2001-05-04,-0.0038350922282393164,-0.003236032228239316,0.00059906
2001-05-07,-0.015042491885642327,-0.014443781885642326,0.00059871
2001-05-08,-0.009204442016806674,-0.008605042016806674,0.0005994
2001-05-09,0.0015712228677018402,0.0021699328677018404,0.00059871
2001-05-10,0.013880605413086028,0.014480005413086028,0.0005994
2001-05-11,-0.03394760615153736,-0.033348896151537355,0.00059871
2001-05-14,-0.018263099717104797,-0.017663699717104797,0.0005994
2001-05-15,-0.0013720346842733544,-0.0007726346842733545,0.0005994
2001-05-16,0.03370398816251943,0.03430338816251943,0.0005994
2001-05-17,0.004837938776675361,0.005436998776675361,0.00059906
2001-05-18,0.0054841473840745725,0.006083547384074572,0.0005994
2001-05-21,0.015794042622950838,0.016393442622950838,0.0005994
2001-05-22,-0.020364074775251234,-0.019764674775251234,0.0005994
2001-05-23,-0.009839073988805746,-0.009238653988805745,0.00060042
2001-05-24,-0.012118268698611451,-0.011502858698611451,0.0006154099999999999
2001-05-25,-0.01528282124147906,-0.01466639124147906,0.0006164300000000001
2001-05-28,-0.0011754796156533398,-0.0005590496156533398,0.0006164300000000001
2001-05-29,0.01001145421199823,0.010627884211998229,0.0006164300000000001
2001-05-30,0.0018050450242148585,0.0024214750242148586,0.0006164300000000001
2001-05-31,0.010495447976395901,0.0111118779763959,0.0006164300000000001
2001-06-01,0.009076062764505167,0.009692832764505166,0.00061677
2001-06-04,0.020476052422931268,0.02109248242293127,0.0006164300000000001
2001-06-05,0.018650669491525523,0.01926641949152552,0.00061575
2001-06-06,-0.0049018362033127405,-0.0042871062033127405,0.00061473
2001-06-07,0.00819278671472382,0.00880683671472382,0.00061405
2001-06-08,-0.00694998953440243,-0.00633729953440243,0.0006126899999999999
2001-06-11,-0.009852511830014322,-0.009241181830014322,0.00061133
2001-06-12,-0.003960623725696231,-0.0033499737256962314,0.00061065
2001-06-13,0.014546495239570186,0.015158505239570186,0.00061201
2001-06-15,-0.02774890060312927,-0.02713757060312927,0.00061133
2001-06-18,-0.04265813204204209,-0.042042042042042094,0.00061609
2001-06-19,0.002588028376872221,0.0032044583768722212,0.0006164300000000001
2001-06-20,0.011185925782237285,0.011804735782237286,0.00061881
2001-06-21,0.01662785631253864,0.01729462631253864,0.00066677
2001-06-22,-0.01017833448492205,-0.00951224448492205,0.00066609
2001-06-25,-0.010338806851927531,-0.00967170685192753,0.0006671
2001-06-26,-0.006169163273727598,-0.005502063273727598,0.0006671
2001-06-27,-0.011179196569847819,-0.010511756569847819,0.0006674399999999999
2001-06-28,0.005133510517193204,0.005800950517193204,0.0006674399999999999
2001-06-29,0.011075680767841113,0.011743450767841113,0.00066777
2001-07-02,-0.0010111765934065922,-0.0003434065934065922,0.00066777
2001-07-03,-0.014545832305049836,-0.013878392305049836,0.0006674399999999999
2001-07-04,-0.02136030814533545,-0.02069253814533545,0.00066777
2001-07-05,-0.0012365919635743215,-0.0005691519635743214,0.0006674399999999999
2001-07-06,-0.01070478594533024,-0.010037015945330241,0.00066777
2001-07-09,,,0.0006671
2001-07-10,-0.02490017094916235,-0.024232400949162347,0.00066777
2001-07-11,0.01716534615327936,0.01783345615327936,0.00066811
2001-07-12,0.0068619143324645925,0.007529684332464592,0.00066777
2001-07-13,0.0109735062288014,0.0116412762288014,0.00066777
2001-07-16,-0.019633872182128198,-0.0189657621821282,0.00066811
2001-07-17,0.025254267026283448,0.02592136702628345,0.0006671
2001-07-18,-0.02734740892441249,-0.026677958924412493,0.00066945
2001-07-19,-0.002793350680153772,-0.002102820680153772,0.0006905300000000001
2001-07-20,0.023288542809184652,0.023979072809184654,0.0006905300000000001
2001-07-23,-0.0023919539540164657,-0.0017030939540164658,0.00068886
2001-07-24,-0.024144682180835927,-0.023457492180835926,0.0006871900000000001
2001-07-25,0.015180204234968664,0.015868394234968664,0.0006881900000000001
2001-07-26,-0.011148310272284289,-0.01046145027228429,0.00068686
2001-07-27,0.006554609616220032,0.007241129616220032,0.00068652
2001-07-30,-0.015496679575844715,-0.014809489575844714,0.0006871900000000001
2001-07-31,0.0029620497606538637,0.0036485697606538636,0.00068652
2001-08-01,-0.0014862873404100957,-0.0007997673404100958,0.00068652
2001-08-02,0.005134625310339837,0.005821145310339837,0.00068652
2001-08-03,0.00039828794183611766,0.0010851479418361176,0.00068686
2001-08-06,0.014415478632750374,0.015103338632750374,0.00068786
2001-08-07,-0.0014742853563038919,-0.000783085356303892,0.0006912
2001-08-08,-0.009026238178968337,-0.008335708178968337,0.0006905300000000001
2001-08-09,-0.00679729054314252,-0.00610676054314252,0.0006905300000000001
2001-08-10,0.005164609511348861,0.005855139511348861,0.0006905300000000001
2001-08-13,-0.011038744735896526,-0.010348544735896525,0.0006902
2001-08-14,0.0035215493282987082,0.004211749328298708,0.0006902
2001-08-15,-0.012982537448116234,-0.012293007448116233,0.00068953
2001-08-16,-0.011673300261366152,-0.010981770261366153,0.0006915300000000001
2001-08-17,-0.03511335677992446,-0.034421496779924454,0.00069186
2001-08-20,0.0047509156087089145,0.005443115608708915,0.0006922
2001-08-21,-0.017695961185665274,-0.017003431185665274,0.0006925299999999999
2001-08-22,0.003962519022649653,0.004654049022649653,0.0006915300000000001
2001-08-23,-0.01621036878937621,-0.01551883878937621,0.0006915300000000001
2001-08-24,0.01891477538781283,0.019606305387812828,0.0006915300000000001
2001-08-27,-0.001076115801092241,-0.00038458580109224094,0.0006915300000000001
2001-08-28,0.0010019685626347517,0.0016928285626347517,0.00069086
2001-08-29,0.0038419862037179803,0.0045321862037179805,0.0006902
2001-08-30,-0.014837835606025846,-0.014146975606025847,0.00069086
2001-08-31,-0.0046481416692522835,-0.003955941669252283,0.0006922
2001-09-03,-0.0038850977493964617,-0.0031928977493964616,0.0006922
2001-09-04,-0.0032703249999999867,-0.0025781249999999867,0.0006922
2001-09-05,-0.014478070847497502,-0.013785540847497502,0.0006925299999999999
2001-09-06,-0.02737825790088153,-0.02668572790088153,0.0006925299999999999
2001-09-10,-0.02786544261933908,-0.02717258261933908,0.00069286
2001-09-11,,,0.0006922
2001-09-12,-0.06854994198959904,-0.06785774198959904,0.0006922
2001-09-13,-0.07331018499865025,-0.07261765499865025,0.0006925299999999999
2001-09-14,-0.027084922780904328,-0.026392392780904328,0.0006925299999999999
2001-09-17,0.05073262447478569,0.051425154474785684,0.0006925299999999999
2001-09-18,-0.0003133830805688052,0.0003791469194311947,0.0006925299999999999
2001-09-19,0.017404873827932456,0.018097403827932457,0.0006925299999999999
2001-09-20,-0.019491971600744538,-0.018799441600744538,0.0006925299999999999
2001-09-21,-0.012453888247178278,-0.011761358247178277,0.0006925299999999999
2001-09-24,0.010248689093003156,0.010941549093003156,0.00069286
2001-09-25,-0.029554532837747987,-0.028861672837747987,0.00069286
2001-09-26,-0.022493962537882547,-0.021800762537882545,0.0006932
2001-09-27,0.03918254435538676,0.03987607435538676,0.0006935299999999999
2001-09-28,0.021507004968765054,0.022200864968765055,0.00069386
2001-10-01,-0.013386601632192583,-0.012692741632192583,0.00069386
2001-10-02,-0.014978553871059863,-0.014284353871059863,0.0006942
2001-10-03,-0.012094064747367428,-0.011399864747367427,0.0006942
2001-10-04,-0.01740450204045736,-0.016710642040457357,0.00069386
2001-10-05,0.01272328574239706,0.013416815742397059,0.0006935299999999999
2001-10-08,-0.010695802041776985,-0.010002942041776985,0.00069286
2001-10-09,0.01802960967310543,0.01872213967310543,0.0006925299999999999
2001-10-10,0.016616240295604743,0.017308440295604743,0.0006922
2001-10-11,0.03018143792773856,0.030873637927738562,0.0006922
2001-10-15,0.04974822651831249,0.05044042651831249,0.0006922
2001-10-16,-0.006959302127283986,-0.0062671021272839855,0.0006922
2001-10-17,0.00046253441108537853,0.0011547344110853786,0.0006922
2001-10-18,-0.025179823103540024,-0.024487623103540024,0.0006922
2001-10-19,0.029958095588904086,0.030650295588904086,0.0006922
2001-10-22,0.03178220875397101,0.03247440875397101,0.0006922
2001-10-23,-0.008128097435897454,-0.007435897435897454,0.0006922
2001-10-24,-0.013178207061052296,-0.012486007061052296,0.0006922
2001-10-25,0.021630785699337216,0.022322985699337217,0.0006922
2001-10-26,0.004169621903787033,0.004861821903787034,0.0006922
2001-10-29,-0.0349847048807402,-0.034292504880740204,0.0006922
2001-10-30,-0.031719711646303904,-0.031027511646303907,0.0006922
2001-10-31,0.030240310885341102,0.030932510885341102,0.0006922
2001-11-01,0.001331557149142158,0.002023757149142158,0.0006922
2001-11-05,0.06753751548998957,0.06822971548998957,0.0006922
2001-11-06,0.01994110341964649,0.02063296341964649,0.00069186
2001-11-07,0.015416047422680355,0.016108247422680355,0.0006922
2001-11-08,-0.005606254419784362,-0.0049143944197843625,0.00069186
2001-11-09,0.013407231922893158,0.014099091922893159,0.00069186
2001-11-12,-0.01357414171706858,-0.012881941717068579,0.0006922
2001-11-13,0.027238093626163837,0.027930293626163838,0.0006922
2001-11-14,-0.007814045486917522,-0.007121845486917522,0.0006922
2001-11-16,0.0037518979260875757,0.004444097926087576,0.0006922
2001-11-19,0.007380453884964697,0.008072653884964698,0.0006922
2001-11-20,-0.02756522687302684,-0.02687302687302684,0.0006922
2001-11-21,0.011651525272986327,0.012343725272986328,0.0006922
2001-11-22,0.016894168610286173,0.017586368610286174,0.0006922
2001-11-23,0.030416180059912343,0.031108380059912344,0.0006922
2001-11-26,0.024337597377830842,0.025029797377830842,0.0006922
2001-11-27,-0.012102083720930214,-0.011409883720930214,0.0006922
2001-11-28,-0.04362390624127029,-0.042931706241270295,0.0006922
2001-11-29,-0.022429660634457362,-0.021737460634457362,0.0006922
2001-11-30,0.014697247236180853,0.015389447236180853,0.0006922
2001-12-03,0.030548134055057328,0.03124033405505733,0.0006922
2001-12-04,-0.014864365566886608,-0.014172165566886608,0.0006922
2001-12-05,0.017182600334677143,0.017874800334677143,0.0006922
2001-12-06,0.011039977551935452,0.011732177551935452,0.0006922
2001-12-07,-0.018418767693330364,-0.017726567693330364,0.0006922
2001-12-10,0.010361262666365865,0.011053462666365865,0.0006922
2001-12-11,-0.007980612910902875,-0.007288412910902875,0.0006922
2001-12-12,0.01541508198981115,0.01610728198981115,0.0006922
2001-12-13,-0.031290150305979446,-0.03059795030597945,0.0006922
2001-12-14,-0.01506700985701245,-0.01437480985701245,0.0006922
2001-12-17,-0.004319023057334639,-0.0036268230573346383,0.0006922
2001-12-18,0.036869757868649246,0.03756195786864924,0.0006922
2001-12-19,-0.008679062730462008,-0.007986862730462008,0.0006922
2001-12-20,-0.028683170654627523,-0.027990970654627523,0.0006922
2001-12-21,0.034220325158693256,0.03491252515869325,0.0006922
2001-12-24,,,0.0006922
2001-12-26,-0.001514999012641151,-0.0008227990126411511,0.0006922
2001-12-27,0.02910267947297499,0.02979487947297499,0.0006922
2001-12-28,-0.013632008083745286,-0.012939808083745286,0.0006922
2001-12-31,,,0.0006922
2002-01-02,0.020960473442333236,0.021652673442333237,0.0006922
2002-01-03,0.027638249826989623,0.028330449826989623,0.0006922
2002-01-04,0.004004610375043769,0.0046968103750437695,0.0006922
2002-01-07,0.0025871748255650623,0.0032793748255650623,0.0006922
2002-01-08,-0.01536637762014045,-0.01467417762014045,0.0006922
2002-01-09,-0.011067694071146241,-0.01037549407114624,0.0006922
2002-01-10,-0.032858236659296734,-0.03216603665929674,0.0006922
2002-01-11,0.000560563448784,0.001252763448784,0.0006922
2002-01-14,-0.034916090483550453,-0.034223890483550456,0.0006922
2002-01-15,-0.009151276360310958,-0.008459076360310958,0.0006922
2002-01-16,0.00491843715317811,0.005610637153178111,0.0006922
2002-01-17,0.018644394313665633,0.019336594313665634,0.0006922
2002-01-18,0.0020070577041313748,0.0026992577041313748,0.0006922
2002-01-21,-0.016993703028490206,-0.016301503028490205,0.0006922
2002-01-22,-0.012170725275560592,-0.011478525275560592,0.0006922
2002-01-23,0.016840866748692816,0.017533066748692816,0.0006922
2002-01-24,-0.005982405562273332,-0.005290205562273331,0.0006922
2002-01-25,,,0.0006922
2002-01-28,-0.012848407263333885,-0.012156207263333885,0.0006922
2002-01-29,-0.03922473345639129,-0.038532533456391294,0.0006922
2002-01-30,0.0017876016158706915,0.0024798016158706915,0.0006922
2002-01-31,0.014389191637408181,0.015081391637408181,0.0006922
2002-02-01,-0.005566030673689184,-0.0048738306736891834,0.0006922
2002-02-04,-0.012225496468915433,-0.011533296468915433,0.0006922
2002-02-05,0.018088268312954434,0.018780468312954435,0.0006922
2002-02-06,-0.00045686896768112493,0.0002353310323188751,0.0006922
2002-02-07,-0.005946689843933841,-0.0052544898439338406,0.0006922
2002-02-08,-0.007472395521917332,-0.0067801955219173315,0.0006922
2002-02-13,0.02812189747578978,0.02881409747578978,0.0006922
2002-02-14,0.021219689514697913,0.021911889514697913,0.0006922
2002-02-15,0.0034603103812758424,0.004152510381275842,0.0006922
2002-02-18,-0.014075658646616498,-0.013383458646616497,0.0006922
2002-02-19,-0.010599226367931727,-0.009907026367931726,0.0006922
2002-02-20,0.023245607881773354,0.023937807881773354,0.0006922
2002-02-21,0.01637997019093433,0.01706382019093433,0.0006838500000000001
2002-02-22,0.0017551743902439044,0.0024390243902439046,0.0006838500000000001
2002-02-25,0.02991410030597945,0.03059795030597945,0.0006838500000000001
2002-02-26,-0.0016854239018457427,-0.0010015739018457426,0.0006838500000000001
2002-02-27,0.017076104167860137,0.017759954167860137,0.0006838500000000001
2002-02-28,-0.01327851014916976,-0.01259499014916976,0.00068352
2002-03-01,0.02140693600441816,0.02209078600441816,0.0006838500000000001
2002-03-04,0.008240363902252065,0.008924213902252065,0.0006838500000000001
2002-03-05,-0.03247156335774999,-0.03178771335774999,0.0006838500000000001
2002-03-06,-0.012959918803083295,-0.012276068803083295,0.0006838500000000001
2002-03-07,-0.008849179864874615,-0.008165329864874615,0.0006838500000000001
2002-03-08,0.016509797093108,0.017193647093108,0.0006838500000000001
2002-03-11,-0.019735561789142,-0.019051711789142,0.0006838500000000001
2002-03-12,0.03472794906542058,0.03541179906542058,0.0006838500000000001
2002-03-13,0.003758713994076609,0.004442563994076609,0.0006838500000000001
2002-03-14,-0.009599884821679353,-0.008916034821679353,0.0006838500000000001
2002-03-15,0.016883621842459437,0.017567471842459437,0.0006838500000000001
2002-03-18,-0.009037487312913275,-0.008353637312913276,0.0006838500000000001
2002-03-19,-0.009599258915408873,-0.008915408915408873,0.0006838500000000001
2002-03-20,-0.002666803751239573,-0.001983283751239573,0.00068352
2002-03-21,-0.027148155656493915,-0.026472675656493916,0.00067548
2002-03-22,-0.030200556429977363,-0.029525406429977363,0.00067515
2002-03-25,-0.003229566538461564,-0.002554086538461564,0.00067548
2002-03-26,0.021315783744539858,0.021991263744539857,0.00067548
2002-03-27,-0.011360485298452502,-0.010685335298452503,0.00067515
2002-03-28,-0.013337422271880806,-0.012662942271880806,0.00067448
2002-04-01,0.015321164541682449,0.01599396454168245,0.0006728000000000001
2002-04-02,-0.017155200476720884,-0.016484740476720883,0.0006704599999999999
2002-04-03,-0.01275049020007553,-0.012080030200075531,0.0006704599999999999
2002-04-04,0.020345971027894632,0.021016431027894633,0.0006704599999999999
2002-04-05,-0.006957885149700598,-0.006287425149700598,0.0006704599999999999
2002-04-08,-0.009408031557698053,-0.008737571557698054,0.0006704599999999999
2002-04-09,0.0019891144680850687,0.0026595744680850686,0.0006704599999999999
2002-04-10,0.016078308472906404,0.016748768472906406,0.0006704599999999999
2002-04-11,-0.001043149326177733,-0.0003726893261777331,0.0006704599999999999
2002-04-12,0.024681862720155084,0.025352322720155085,0.0006704599999999999
2002-04-15,-0.020959893495745747,-0.020289433495745746,0.0006704599999999999
2002-04-16,0.010537972304038008,0.011208432304038007,0.0006704599999999999
2002-04-17,0.0073307144843280225,0.008001174484328022,0.0006704599999999999
2002-04-18,-0.012249254057675478,-0.011578794057675479,0.0006704599999999999
2002-04-19,-0.007669309567523767,-0.006999189567523767,0.0006701200000000001
2002-04-22,-0.019515316042439498,-0.018845526042439498,0.00066979
2002-04-23,-0.0033911030490017735,-0.0027223230490017736,0.0006687800000000001
2002-04-24,0.01396607622687284,0.01463451622687284,0.00066844
2002-04-25,-0.008740595654285905,-0.008071145654285905,0.00066945
2002-04-26,-0.015511280777518321,-0.01484216077751832,0.00066912
2002-04-29,0.0004042338115631773,0.0010706638115631772,0.00066643
2002-04-30,-0.0010426909702063135,-0.00038197097020631343,0.0006607200000000001
2002-05-02,-0.042473041899121086,-0.041803591899121084,0.00066945
2002-05-03,0.005074102670282402,0.005742542670282402,0.00066844
2002-05-06,-0.014942495408405976,-0.014274385408405976,0.00066811
2002-05-07,-0.00774607601769917,-0.0070796460176991705,0.00066643
