,0,1,2,3,4,5,6,7,8,9,10
5326,AZEV3,11975,1510,2.03,2016-03-31,2016-05-13,9000000,18000000,27000000,45830,0.0017
5327,AZEV3,11975,1530,2.03,2016-06-30,2016-08-15,9000000,18000000,27000000,32094,0.0012
5328,AZEV3,11975,1550,2.03,2016-09-30,2016-11-14,9000000,18000000,27000000,23393,0.0009
5329,AZEV3,11975,1569,2.03,2016-12-31,2017-03-31,9000000,18000000,27000000,5880,0.0002
5330,AZEV3,11975,1591,2.03,2017-03-31,2017-05-15,9000000,18000000,27000000,-5496,-0.0002
5331,AZEV3,11975,1611,2.03,2017-06-30,2017-08-14,9000000,18000000,27000000,-18053,-0.0007
5332,AZEV3,11975,1628,2.03,2017-09-30,2017-11-14,9000000,18000000,27000000,-33255,-0.0012
5333,AZEV3,11975,1651,2.03,2017-12-31,2018-03-29,9000000,18000000,27000000,-78364,-0.0029
5334,AZEV3,11975,1694,2.03,2018-03-31,2018-11-26,9000000,18000000,27000000,-90383,-0.0033
5335,AZEV3,11975,1713,2.03,2018-06-30,2019-03-01,9000000,18000000,27000000,-101375,-0.0038
5336,AZEV3,11975,1729,2.03,2018-09-30,2019-09-06,9000000,18000000,27000000,-193230,-0.0072
5337,AZEV3,11975,1753,2.03,2018-12-31,2019-09-06,9000000,18000000,27000000,-211783,-0.0078
5338,AZEV3,11975,1793,2.03,2019-03-31,2020-02-17,9000000,18000000,27000000,-220476,-0.0082
5339,AZEV3,11975,1873,2.03,2019-06-30,2020-06-26,1800000,3600000,5400000,-225537,-0.0418
5340,AZEV3,11975,1890,2.03,2019-09-30,2020-06-26,1800000,3600000,5400000,-232246,-0.0430
5341,AZEV3,11975,1850,2.03,2019-12-31,2020-06-25,1800000,3600000,5400000,-246370,-0.0456
5342,AZEV3,11975,1950,2.03,2020-03-31,2020-08-18,1800000,3600000,5400000,-248956,-0.0461
5343,AZEV3,11975,29855,2.03,2020-06-30,2020-08-31,1800000,3600000,5400000,-251019,-0.0465
5344,AZEV3,11975,30616,2.03,2020-09-30,2020-11-16,1800000,3600000,5400000,-263291,-0.0488
5345,AZEV4,11975,1049,2.03,2010-12-31,2011-03-31,9000,18000,27000,21602,0.8001
5346,AZEV4,11975,1142,2.03,2011-03-31,2011-08-31,9000,18000,27000,23445,0.8683
5347,AZEV4,11975,1124,2.03,2011-06-30,2011-08-31,9000000,18000000,27000000,25051,0.0009
5348,AZEV4,11975,1161,2.03,2011-09-30,2011-11-29,9000000,18000000,27000000,26789,0.0010
5349,AZEV4,11975,1177,2.03,2011-12-31,2012-03-30,9000000,18000000,27000000,29682,0.0011
5350,AZEV4,11975,1198,2.03,2012-03-31,2012-05-30,9000000,18000000,27000000,31525,0.0012
5351,AZEV4,11975,1214,2.03,2012-06-30,2012-08-30,9000000,18000000,27000000,32759,0.0012
5352,AZEV4,11975,1231,2.03,2012-09-30,2012-11-30,9000000,18000000,27000000,33600,0.0012
5353,AZEV4,11975,1250,2.03,2012-12-31,2013-03-28,9000000,18000000,27000000,32180,0.0012
5354,AZEV4,11975,1272,2.03,2013-03-31,2013-05-29,9000000,18000000,27000000,32872,0.0012
5355,AZEV4,11975,1286,2.03,2013-06-30,2013-08-28,9000000,18000000,27000000,33819,0.0013
5356,AZEV4,11975,1302,2.03,2013-09-30,2013-11-27,9000000,18000000,27000000,35165,0.0013
5357,AZEV4,11975,1318,2.03,2013-12-31,2014-03-28,9000000,18000000,27000000,40009,0.0015
5358,AZEV4,11975,1340,2.03,2014-03-31,2014-05-30,9000000,18000000,27000000,42058,0.0016
5359,AZEV4,11975,1356,2.03,2014-06-30,2014-08-14,9000000,18000000,27000000,44098,0.0016
5360,AZEV4,11975,1375,2.03,2014-09-30,2014-11-14,9000000,18000000,27000000,45942,0.0017
5361,AZEV4,11975,1389,2.03,2014-12-31,2015-03-30,9000000,18000000,27000000,45200,0.0017
5362,AZEV4,11975,1414,2.03,2015-03-31,2015-05-15,9000000,18000000,27000000,45879,0.0017
5363,AZEV4,11975,1453,2.03,2015-06-30,2015-08-14,9000000,18000000,27000000,46196,0.0017
5364,AZEV4,11975,1470,2.03,2015-09-30,2015-11-13,9000000,18000000,27000000,46416,0.0017
5365,AZEV4,11975,1489,2.03,2015-12-31,2016-03-28,9000000,18000000,27000000,45152,0.0017
5366,AZEV4,11975,1510,2.03,2016-03-31,2016-05-13,9000000,18000000,27000000,45830,0.0017
5367,AZEV4,11975,1530,2.03,2016-06-30,2016-08-15,9000000,18000000,27000000,32094,0.0012
5368,AZEV4,11975,1550,2.03,2016-09-30,2016-11-14,9000000,18000000,27000000,23393,0.0009
5369,AZEV4,11975,1569,2.03,2016-12-31,2017-03-31,9000000,18000000,27000000,5880,0.0002
5370,AZEV4,11975,1591,2.03,2017-03-31,2017-05-15,9000000,18000000,27000000,-5496,-0.0002
5371,AZEV4,11975,1611,2.03,2017-06-30,2017-08-14,9000000,18000000,27000000,-18053,-0.0007
5372,AZEV4,11975,1628,2.03,2017-09-30,2017-11-14,9000000,18000000,27000000,-33255,-0.0012
5373,AZEV4,11975,1651,2.03,2017-12-31,2018-03-29,9000000,18000000,27000000,-78364,-0.0029
5374,AZEV4,11975,1694,2.03,2018-03-31,2018-11-26,9000000,18000000,27000000,-90383,-0.0033
5375,AZEV4,11975,1713,2.03,2018-06-30,2019-03-01,9000000,18000000,27000000,-101375,-0.0038
5376,AZEV4,11975,1729,2.03,2018-09-30,2019-09-06,9000000,18000000,27000000,-193230,-0.0072
5377,AZEV4,11975,1753,2.03,2018-12-31,2019-09-06,9000000,18000000,27000000,-211783,-0.0078
5378,AZEV4,11975,1793,2.03,2019-03-31,2020-02-17,9000000,18000000,27000000,-220476,-0.0082
5379,AZEV4,11975,1873,2.03,2019-06-30,2020-06-26,1800000,3600000,5400000,-225537,-0.0418
5380,AZEV4,11975,1890,2.03,2019-09-30,2020-06-26,1800000,3600000,5400000,-232246,-0.0430
5381,AZEV4,11975,1850,2.03,2019-12-31,2020-06-25,1800000,3600000,5400000,-246370,-0.0456
5382,AZEV4,11975,1950,2.03,2020-03-31,2020-08-18,1800000,3600000,5400000,-248956,-0.0461
5383,AZEV4,11975,29855,2.03,2020-06-30,2020-08-31,1800000,3600000,5400000,-251019,-0.0465
5384,AZEV4,11975,30616,2.03,2020-09-30,2020-11-16,1800000,3600000,5400000,-263291,-0.0488
5385,MWET3,11991,23098,2.03,2010-12-31,2011-03-30,1715,3430,5145,2162,0.4202
5386,MWET3,11991,23119,2.03,2011-03-31,2011-05-13,1715,3430,5145,2838,0.5516
5387,MWET3,11991,23135,2.03,2011-06-30,2011-08-08,6860,13720,20580,1277,0.0621
5388,MWET3,11991,23152,2.03,2011-09-30,2011-11-01,6860,13720,20580,3563,0.1731
5389,MWET3,11991,23168,2.03,2011-12-31,2012-03-26,6860,13720,20580,919,0.0447
5390,MWET3,11991,23187,2.03,2012-03-31,2012-05-15,6860,13720,20580,-6240,-0.3032
5391,MWET3,11991,23203,2.03,2012-06-30,2012-08-14,6860,13720,20580,-13595,-0.6606
5392,MWET3,11991,23222,2.03,2012-09-30,2012-11-14,6860,13720,20580,-16131,-0.7838
5393,MWET3,11991,23235,2.03,2012-12-31,2013-03-25,6860,13720,20580,-14431,-0.7012
5394,MWET3,11991,23254,2.03,2013-03-31,2013-04-23,6860,13720,20580,-12282,-0.5968
5395,MWET3,11991,23269,2.03,2013-06-30,2013-08-14,6860,13720,20580,-12145,-0.5901
5396,MWET3,11991,23284,2.03,2013-09-30,2013-11-11,6860,13720,20580,-10318,-0.5014
5397,MWET3,11991,23299,2.03,2013-12-31,2014-03-27,6860,13720,20580,-9450,-0.4592
5398,MWET3,11991,23318,2.03,2014-03-31,2014-05-14,6860,13720,20580,-10274,-0.4992
5399,MWET3,11991,23332,2.03,2014-06-30,2014-08-15,6860,13720,20580,-15267,-0.7418
5400,MWET3,11991,23349,2.03,2014-09-30,2014-11-14,6860,13720,20580,-19906,-0.9672
5401,MWET3,11991,23363,2.03,2014-12-31,2015-03-26,6860,13720,20580,-50740,-2.4655
5402,MWET3,11991,23382,2.03,2015-03-31,2015-05-15,6860,13720,20580,-58314,-2.8335
5403,MWET3,11991,23399,2.03,2015-06-30,2015-08-13,6860,13720,20580,-67790,-3.2940
5404,MWET3,11991,23417,2.03,2015-09-30,2015-11-12,686,1372,2058,-80378,-39.0564
5405,MWET3,11991,23434,2.03,2015-12-31,2016-04-15,686,1372,2058,-123301,-59.9130
5406,MWET3,11991,23454,2.03,2016-03-31,2016-05-16,686,1372,2058,-134571,-65.3892
5407,MWET3,11991,23471,2.03,2016-06-30,2016-08-11,686,1372,2058,-138155,-67.1307
5408,MWET3,11991,23487,2.03,2016-09-30,2016-11-11,686,1372,2058,-144939,-70.4271
5409,MWET3,11991,23505,2.03,2016-12-31,2017-03-23,686,1372,2058,-144775,-70.3474
5410,MWET3,11991,23526,2.03,2017-03-31,2017-05-11,686,1372,2058,-154861,-75.2483
5411,MWET3,11991,23548,2.03,2017-06-30,2017-08-14,686,1372,2058,-159606,-77.5539
5412,MWET3,11991,23564,2.03,2017-09-30,2017-11-14,686,1372,2058,-150871,-73.3095
5413,MWET3,11991,23582,2.03,2017-12-31,2018-03-28,686,1372,2058,-138377,-67.2386
5414,MWET3,11991,23605,2.03,2018-03-31,2018-05-15,686,1372,2058,-142978,-69.4742
5415,MWET3,11991,23625,2.03,2018-06-30,2018-08-14,686,1372,2058,-149949,-72.8615
5416,MWET3,11991,23642,2.03,2018-09-30,2018-11-14,686,1372,2058,-152420,-74.0622
5417,MWET3,11991,23680,2.03,2018-12-31,2019-03-25,686,1372,2058,-170801,-82.9937
5418,MWET3,11991,23700,2.03,2019-03-31,2019-05-14,686,1372,2058,-177945,-86.4650
5419,MWET3,11991,23719,2.03,2019-06-30,2019-08-14,686,1372,2058,-190336,-92.4859
5420,MWET3,11991,23738,2.03,2019-09-30,2019-11-13,686,1372,2058,-200020,-97.1914
5421,MWET3,11991,23757,2.03,2019-12-31,2020-03-26,686,1372,2058,-209922,-102.0029
5422,MWET3,11991,23780,2.03,2020-03-31,2020-06-17,686,1372,2058,-216826,-105.3576
5423,MWET3,11991,23799,2.03,2020-06-30,2020-08-27,686,1372,2058,-222010,-107.8766
5424,MWET3,11991,30572,2.03,2020-09-30,2020-11-16,686,1372,2058,-226210,-109.9174
5425,MWET4,11991,23098,2.03,2010-12-31,2011-03-30,1715,3430,5145,2162,0.4202
5426,MWET4,11991,23119,2.03,2011-03-31,2011-05-13,1715,3430,5145,2838,0.5516
5427,MWET4,11991,23135,2.03,2011-06-30,2011-08-08,6860,13720,20580,1277,0.0621
5428,MWET4,11991,23152,2.03,2011-09-30,2011-11-01,6860,13720,20580,3563,0.1731
5429,MWET4,11991,23168,2.03,2011-12-31,2012-03-26,6860,13720,20580,919,0.0447
5430,MWET4,11991,23187,2.03,2012-03-31,2012-05-15,6860,13720,20580,-6240,-0.3032
5431,MWET4,11991,23203,2.03,2012-06-30,2012-08-14,6860,13720,20580,-13595,-0.6606
5432,MWET4,11991,23222,2.03,2012-09-30,2012-11-14,6860,13720,20580,-16131,-0.7838
5433,MWET4,11991,23235,2.03,2012-12-31,2013-03-25,6860,13720,20580,-14431,-0.7012
5434,MWET4,11991,23254,2.03,2013-03-31,2013-04-23,6860,13720,20580,-12282,-0.5968
5435,MWET4,11991,23269,2.03,2013-06-30,2013-08-14,6860,13720,20580,-12145,-0.5901
5436,MWET4,11991,23284,2.03,2013-09-30,2013-11-11,6860,13720,20580,-10318,-0.5014
5437,MWET4,11991,23299,2.03,2013-12-31,2014-03-27,6860,13720,20580,-9450,-0.4592
5438,MWET4,11991,23318,2.03,2014-03-31,2014-05-14,6860,13720,20580,-10274,-0.4992
5439,MWET4,11991,23332,2.03,2014-06-30,2014-08-15,6860,13720,20580,-15267,-0.7418
5440,MWET4,11991,23349,2.03,2014-09-30,2014-11-14,6860,13720,20580,-19906,-0.9672
5441,MWET4,11991,23363,2.03,2014-12-31,2015-03-26,6860,13720,20580,-50740,-2.4655
5442,MWET4,11991,23382,2.03,2015-03-31,2015-05-15,6860,13720,20580,-58314,-2.8335
5443,MWET4,11991,23399,2.03,2015-06-30,2015-08-13,6860,13720,20580,-67790,-3.2940
5444,MWET4,11991,23417,2.03,2015-09-30,2015-11-12,686,1372,2058,-80378,-39.0564
5445,MWET4,11991,23434,2.03,2015-12-31,2016-04-15,686,1372,2058,-123301,-59.9130
5446,MWET4,11991,23454,2.03,2016-03-31,2016-05-16,686,1372,2058,-134571,-65.3892
5447,MWET4,11991,23471,2.03,2016-06-30,2016-08-11,686,1372,2058,-138155,-67.1307
5448,MWET4,11991,23487,2.03,2016-09-30,2016-11-11,686,1372,2058,-144939,-70.4271
5449,MWET4,11991,23505,2.03,2016-12-31,2017-03-23,686,1372,2058,-144775,-70.3474
5450,MWET4,11991,23526,2.03,2017-03-31,2017-05-11,686,1372,2058,-154861,-75.2483
5451,MWET4,11991,23548,2.03,2017-06-30,2017-08-14,686,1372,2058,-159606,-77.5539
5452,MWET4,11991,23564,2.03,2017-09-30,2017-11-14,686,1372,2058,-150871,-73.3095
5453,MWET4,11991,23582,2.03,2017-12-31,2018-03-28,686,1372,2058,-138377,-67.2386
5454,MWET4,11991,23605,2.03,2018-03-31,2018-05-15,686,1372,2058,-142978,-69.4742
5455,MWET4,11991,23625,2.03,2018-06-30,2018-08-14,686,1372,2058,-149949,-72.8615
5456,MWET4,11991,23642,2.03,2018-09-30,2018-11-14,686,1372,2058,-152420,-74.0622
5457,MWET4,11991,23680,2.03,2018-12-31,2019-03-25,686,1372,2058,-170801,-82.9937
5458,MWET4,11991,23700,2.03,2019-03-31,2019-05-14,686,1372,2058,-177945,-86.4650
5459,MWET4,11991,23719,2.03,2019-06-30,2019-08-14,686,1372,2058,-190336,-92.4859
5460,MWET4,11991,23738,2.03,2019-09-30,2019-11-13,686,1372,2058,-200020,-97.1914
5461,MWET4,11991,23757,2.03,2019-12-31,2020-03-26,686,1372,2058,-209922,-102.0029
5462,MWET4,11991,23780,2.03,2020-03-31,2020-06-17,686,1372,2058,-216826,-105.3576
5463,MWET4,11991,23799,2.03,2020-06-30,2020-08-27,686,1372,2058,-222010,-107.8766
5464,MWET4,11991,30572,2.03,2020-09-30,2020-11-16,686,1372,2058,-226210,-109.9174
5465,BOBR3,12190,2842,2.03,2010-12-31,2011-03-29,20000,34065,54065,-117894,-2.1806
5466,BOBR3,12190,2878,2.03,2011-03-31,2011-05-26,20000,34065,54065,-98577,-1.8233
5467,BOBR3,12190,2895,2.03,2011-06-30,2011-08-15,20000,34065,54065,-111948,-2.0706
5468,BOBR3,12190,2910,2.03,2011-09-30,2012-01-13,20000,34065,54065,-41490,-0.7674
5469,BOBR3,12190,2927,2.03,2011-12-31,2012-03-30,20000,34065,54065,-37557,-0.6947
5470,BOBR3,12190,2947,2.03,2012-03-31,2012-05-15,20000,34065,54065,-45797,-0.8471
5471,BOBR3,12190,2966,2.03,2012-06-30,2012-08-15,20000,34065,54065,-40639,-0.7517
5472,BOBR3,12190,2985,2.03,2012-09-30,2012-11-14,20000,34065,54065,-32592,-0.6028
5473,BOBR3,12190,3000,2.03,2012-12-31,2013-03-27,20000,34065,54065,-15692,-0.2902
5474,BOBR3,12190,3020,2.03,2013-03-31,2013-05-20,20000,34065,54065,-24578,-0.4546
5475,BOBR3,12190,3050,2.03,2013-06-30,2013-08-16,20000,34065,54065,-45029,-0.8329
5476,BOBR3,12190,3065,2.03,2013-09-30,2013-11-13,20000,34065,54065,-37030,-0.6849
5477,BOBR3,12190,3107,2.03,2013-12-31,2014-04-04,20000,34065,54065,-123868,-2.2911
5478,BOBR3,12190,3130,2.03,2014-03-31,2014-05-16,20000,34065,54065,-130325,-2.4105
5479,BOBR3,12190,3146,2.03,2014-06-30,2014-08-15,20000,34065,54065,-138060,-2.5536
5480,BOBR3,12190,3183,2.03,2014-09-30,2014-11-17,20000,34065,54065,-76661,-1.4179
5481,BOBR3,12190,3202,2.03,2014-12-31,2015-03-30,20000,34065,54065,-60268,-1.1147
5482,BOBR3,12190,3227,2.03,2015-03-31,2015-05-15,20000,34065,54065,-51368,-0.9501
5483,BOBR3,12190,3247,2.03,2015-06-30,2015-08-14,20000,34065,54065,-77560,-1.4346
5484,BOBR3,12190,3269,2.03,2015-09-30,2015-11-13,20000,34065,54065,-101594,-1.8791
5485,BOBR3,12190,3289,2.03,2015-12-31,2016-03-29,20000,34065,54065,-246794,-4.5648
5486,BOBR3,12190,3312,2.03,2016-03-31,2016-04-26,20000,34065,54065,-270477,-5.0028
5487,BOBR3,12190,3331,2.03,2016-06-30,2016-08-11,20000,34065,54065,-297215,-5.4974
5488,BOBR3,12190,3352,2.03,2016-09-30,2016-11-07,20000,34065,54065,-329103,-6.0872
5489,BOBR3,12190,3372,2.03,2016-12-31,2017-03-26,20000,34065,54065,-273409,-5.0570
5490,BOBR3,12190,3416,2.03,2017-03-31,2017-05-16,20000,34065,54065,-238704,-4.4151
5491,BOBR3,12190,3455,2.03,2017-06-30,2017-08-11,20000,34065,54065,-216557,-4.0055
5492,BOBR3,12190,3475,2.03,2017-09-30,2017-11-14,20000,34065,54065,-177243,-3.2783
5493,BOBR3,12190,3518,2.03,2017-12-31,2018-05-09,20000,34065,54065,-146628,-2.7121
5494,BOBR3,12190,3542,2.03,2018-03-31,2018-05-15,20000,34065,54065,-162380,-3.0034
5495,BOBR3,12190,3559,2.03,2018-06-30,2018-08-10,20000,34065,54065,-168617,-3.1188
5496,BOBR3,12190,3581,2.03,2018-09-30,2018-11-14,20000,34065,54065,-195332,-3.6129
5497,BOBR3,12190,3600,2.03,2018-12-31,2019-03-26,20000,34065,54065,-241389,-4.4648
5498,BOBR3,12190,3625,2.03,2019-03-31,2019-05-10,20000,34065,54065,-246898,-4.5667
5499,BOBR3,12190,3644,2.03,2019-06-30,2019-08-08,20000,34065,54065,-265638,-4.9133
5500,BOBR3,12190,3688,2.03,2019-09-30,2019-11-19,137615,122895,260510,-279734,-1.0738
5501,BOBR3,12190,3707,2.03,2019-12-31,2020-03-27,137615,122894,260509,-285117,-1.0945
5502,BOBR3,12190,3730,2.03,2020-03-31,2020-06-12,137615,122894,260509,-258521,-0.9924
5503,BOBR3,12190,3749,2.03,2020-06-30,2020-08-14,137615,122894,260509,-254612,-0.9774
5504,BOBR3,12190,30463,2.03,2020-09-30,2020-11-13,137615,122894,260509,-241275,-0.9262
5505,BOBR4,12190,2842,2.03,2010-12-31,2011-03-29,20000,34065,54065,-117894,-2.1806
5506,BOBR4,12190,2878,2.03,2011-03-31,2011-05-26,20000,34065,54065,-98577,-1.8233
5507,BOBR4,12190,2895,2.03,2011-06-30,2011-08-15,20000,34065,54065,-111948,-2.0706
5508,BOBR4,12190,2910,2.03,2011-09-30,2012-01-13,20000,34065,54065,-41490,-0.7674
5509,BOBR4,12190,2927,2.03,2011-12-31,2012-03-30,20000,34065,54065,-37557,-0.6947
5510,BOBR4,12190,2947,2.03,2012-03-31,2012-05-15,20000,34065,54065,-45797,-0.8471
5511,BOBR4,12190,2966,2.03,2012-06-30,2012-08-15,20000,34065,54065,-40639,-0.7517
5512,BOBR4,12190,2985,2.03,2012-09-30,2012-11-14,20000,34065,54065,-32592,-0.6028
5513,BOBR4,12190,3000,2.03,2012-12-31,2013-03-27,20000,34065,54065,-15692,-0.2902
5514,BOBR4,12190,3020,2.03,2013-03-31,2013-05-20,20000,34065,54065,-24578,-0.4546
5515,BOBR4,12190,3050,2.03,2013-06-30,2013-08-16,20000,34065,54065,-45029,-0.8329
5516,BOBR4,12190,3065,2.03,2013-09-30,2013-11-13,20000,34065,54065,-37030,-0.6849
5517,BOBR4,12190,3107,2.03,2013-12-31,2014-04-04,20000,34065,54065,-123868,-2.2911
5518,BOBR4,12190,3130,2.03,2014-03-31,2014-05-16,20000,34065,54065,-130325,-2.4105
5519,BOBR4,12190,3146,2.03,2014-06-30,2014-08-15,20000,34065,54065,-138060,-2.5536
5520,BOBR4,12190,3183,2.03,2014-09-30,2014-11-17,20000,34065,54065,-76661,-1.4179
5521,BOBR4,12190,3202,2.03,2014-12-31,2015-03-30,20000,34065,54065,-60268,-1.1147
5522,BOBR4,12190,3227,2.03,2015-03-31,2015-05-15,20000,34065,54065,-51368,-0.9501
5523,BOBR4,12190,3247,2.03,2015-06-30,2015-08-14,20000,34065,54065,-77560,-1.4346
5524,BOBR4,12190,3269,2.03,2015-09-30,2015-11-13,20000,34065,54065,-101594,-1.8791
5525,BOBR4,12190,3289,2.03,2015-12-31,2016-03-29,20000,34065,54065,-246794,-4.5648
5526,BOBR4,12190,3312,2.03,2016-03-31,2016-04-26,20000,34065,54065,-270477,-5.0028
5527,BOBR4,12190,3331,2.03,2016-06-30,2016-08-11,20000,34065,54065,-297215,-5.4974
5528,BOBR4,12190,3352,2.03,2016-09-30,2016-11-07,20000,34065,54065,-329103,-6.0872
5529,BOBR4,12190,3372,2.03,2016-12-31,2017-03-26,20000,34065,54065,-273409,-5.0570
5530,BOBR4,12190,3416,2.03,2017-03-31,2017-05-16,20000,34065,54065,-238704,-4.4151
5531,BOBR4,12190,3455,2.03,2017-06-30,2017-08-11,20000,34065,54065,-216557,-4.0055
5532,BOBR4,12190,3475,2.03,2017-09-30,2017-11-14,20000,34065,54065,-177243,-3.2783
5533,BOBR4,12190,3518,2.03,2017-12-31,2018-05-09,20000,34065,54065,-146628,-2.7121
5534,BOBR4,12190,3542,2.03,2018-03-31,2018-05-15,20000,34065,54065,-162380,-3.0034
5535,BOBR4,12190,3559,2.03,2018-06-30,2018-08-10,20000,34065,54065,-168617,-3.1188
5536,BOBR4,12190,3581,2.03,2018-09-30,2018-11-14,20000,34065,54065,-195332,-3.6129
5537,BOBR4,12190,3600,2.03,2018-12-31,2019-03-26,20000,34065,54065,-241389,-4.4648
5538,BOBR4,12190,3625,2.03,2019-03-31,2019-05-10,20000,34065,54065,-246898,-4.5667
5539,BOBR4,12190,3644,2.03,2019-06-30,2019-08-08,20000,34065,54065,-265638,-4.9133
5540,BOBR4,12190,3688,2.03,2019-09-30,2019-11-19,137615,122895,260510,-279734,-1.0738
5541,BOBR4,12190,3707,2.03,2019-12-31,2020-03-27,137615,122894,260509,-285117,-1.0945
5542,BOBR4,12190,3730,2.03,2020-03-31,2020-06-12,137615,122894,260509,-258521,-0.9924
5543,BOBR4,12190,3749,2.03,2020-06-30,2020-08-14,137615,122894,260509,-254612,-0.9774
5544,BOBR4,12190,30463,2.03,2020-09-30,2020-11-13,137615,122894,260509,-241275,-0.9262
5545,JBDU3,12319,12553,2.03,2015-12-31,2016-05-05,186,371,557,36069,64.7558
5546,JBDU3,12319,12599,2.03,2016-03-31,2016-11-09,185830,371647,557477,35672,0.0640
5547,JBDU3,12319,12641,2.03,2016-06-30,2017-02-22,185830,371647,557477,35376,0.0635
5548,JBDU3,12319,12672,2.03,2016-09-30,2017-04-11,371660,743294,1114954,-1943,-0.0017
5549,JBDU3,12319,12688,2.03,2016-12-31,2017-06-07,371660,743294,1114954,-8290,-0.0074
5550,JBDU3,12319,12720,2.03,2017-03-31,2017-10-25,371660,743294,1114954,-8352,-0.0075
5551,JBDU3,12319,12765,2.03,2017-06-30,2017-12-24,371660,743294,1114954,-9406,-0.0084
5552,JBDU3,12319,12776,2.03,2017-09-30,2018-02-21,371660,743294,1114954,-1922,-0.0017
5553,JBDU3,12319,12793,2.03,2017-12-31,2018-04-05,1356559,2713023,4069582,-2133,-0.0005
5554,JBDU3,12319,12840,2.03,2018-03-31,2018-08-21,1356559,2713023,4069582,31387,0.0077
5555,JBDU3,12319,12868,2.03,2018-06-30,2019-02-19,1356559,2713023,4069582,25771,0.0063
5556,JBDU3,12319,12884,2.03,2018-09-30,2019-04-18,45218,90435,135653,25539,0.1883
5557,JBDU3,12319,12916,2.03,2018-12-31,2019-07-18,45218,90435,135653,14496,0.1069
5558,JBDU3,12319,12947,2.03,2019-03-31,2019-12-27,1673066,3346095,5019161,68536,0.0137
5559,JBDU3,12319,12964,2.03,2019-06-30,2020-02-12,1673066,3346095,5019161,68322,0.0136
5560,JBDU3,12319,12977,2.03,2019-09-30,2020-03-18,1673066,3346095,5019161,68038,0.0136
5561,JBDU3,12319,12993,2.03,2019-12-31,2020-07-07,1673066,3346095,5019161,67653,0.0135
5562,JBDU3,12319,29944,2.03,2020-03-31,2020-09-24,1673066,3346095,5019161,67440,0.0134
5563,JBDU3,12319,30300,2.03,2020-06-30,2020-11-12,1673066,3346095,5019161,67349,0.0134
5564,ITEC3,12530,26956,2.03,2010-12-31,2011-03-04,11651,0,11651,513982,44.1148
5565,ITEC3,12530,27000,2.03,2011-03-31,2011-05-06,11651126,0,11651126,521931,0.0448
5566,ITEC3,12530,27040,2.03,2011-06-30,2011-08-04,11651126,0,11651126,529187,0.0454
5567,ITEC3,12530,27061,2.03,2011-09-30,2011-11-04,11651126,0,11651126,534807,0.0459
5568,ITEC3,12530,27103,2.03,2011-12-31,2012-02-17,11651,0,11651,537708,46.1512
5569,ITEC3,12530,27128,2.03,2012-03-31,2012-04-25,11651,0,11651,550822,47.2768
5570,ITEC3,12530,27147,2.03,2012-06-30,2012-08-07,11651,0,11651,535430,45.9557
5571,ITEC3,12530,27169,2.03,2012-09-30,2012-10-25,11651,0,11651,523883,44.9646
5572,ITEC3,12530,27187,2.03,2012-12-31,2013-02-22,11651,0,11651,543832,46.6769
5573,ITEC3,12530,27211,2.03,2013-03-31,2013-05-03,11651,0,11651,544352,46.7215
5574,ITEC3,12530,27232,2.03,2013-06-30,2013-08-01,11651,0,11651,269295,23.1135
5575,ITEC3,12530,27249,2.03,2013-09-30,2013-11-05,11651,0,11651,218637,18.7655
5576,ITEC3,12530,27268,2.03,2013-12-31,2014-02-11,11651,0,11651,155959,13.3859
5577,ITEC3,12530,27292,2.03,2014-03-31,2014-04-28,11651,0,11651,141672,12.1596
5578,ITEC3,12530,27311,2.03,2014-06-30,2014-07-29,11199,0,11199,133239,11.8974
5579,ITEC3,12530,27327,2.03,2014-09-30,2014-10-23,11199,0,11199,128381,11.4636
5580,ITEC3,12530,27374,2.03,2014-12-31,2015-01-27,11199,0,11199,109263,9.7565
5581,ITEC3,12530,27401,2.03,2015-03-31,2015-04-30,11199,0,11199,97509,8.7069
5582,ITEC3,12530,27423,2.03,2015-06-30,2015-07-30,11199,0,11199,87802,7.8402
5583,ITEC3,12530,27446,2.03,2015-09-30,2015-10-27,11199,0,11199,84653,7.5590
5584,ITEC3,12530,27466,2.03,2015-12-31,2016-02-05,11199,0,11199,77049,6.8800
5585,ITEC3,12530,27497,2.03,2016-03-31,2016-04-27,11199,0,11199,64906,5.7957
5586,ITEC3,12530,27527,2.03,2016-06-30,2016-07-28,11199,0,11199,56928,5.0833
5587,ITEC3,12530,27551,2.03,2016-09-30,2016-11-03,11199,0,11199,59685,5.3295
5588,ITEC3,12530,27577,2.03,2016-12-31,2017-01-31,11199,0,11199,56349,5.0316
5589,ITEC3,12530,27605,2.03,2017-03-31,2017-04-25,11199,0,11199,51623,4.6096
5590,ITEC3,12530,27652,2.03,2017-06-30,2017-08-09,11072,0,11072,49830,4.5005
5591,ITEC3,12530,27673,2.03,2017-09-30,2017-10-31,11072,0,11072,39151,3.5360
5592,ITEC3,12530,27699,2.03,2017-12-31,2018-02-09,11072,0,11072,33717,3.0452
5593,ITEC3,12530,27724,2.03,2018-03-31,2018-05-08,11072,0,11072,32333,2.9202
5594,ITEC3,12530,27741,2.03,2018-06-30,2018-08-07,11072,0,11072,32782,2.9608
5595,ITEC3,12530,27764,2.03,2018-09-30,2018-11-06,11072,0,11072,30234,2.7307
5596,ITEC3,12530,27785,2.03,2018-12-31,2019-02-12,11072,0,11072,26641,2.4062
