data;Taxa (% a.a.);Fator diário;Financeiro (R$);Operações;Média;Mediana;Moda;Desvio padrão;Índice de curtose
30/03/2017;12,15;1,00045513;327213532280,39;1029;12,15;12,14;12,15;0,021;306,316
29/03/2017;12,15;1,00045513;321561309313,13;1045;12,15;12,14;12,15;0,024;1161,044
28/03/2017;12,15;1,00045513;306740626246,64;1083;12,14;12,14;12,15;0,027;175,31
27/03/2017;12,15;1,00045513;307656348474,34;1062;12,15;12,14;12,15;0,024;1137,032
24/03/2017;12,15;1,00045513;310923155642,76;1020;12,15;12,14;12,15;0,024;2457,102
23/03/2017;12,15;1,00045513;328867740868,94;1033;12,15;12,14;12,15;0,022;1197,378
22/03/2017;12,15;1,00045513;331101954108,48;1086;12,15;12,14;12,15;0,023;1150,606
21/03/2017;12,15;1,00045513;324673541937,3;1133;12,15;12,14;12,15;0,026;2589,711
20/03/2017;12,15;1,00045513;350745367675,33;1042;12,15;12,14;12,15;0,023;1864,569
17/03/2017;12,15;1,00045513;353876566630,96;977;12,15;12,14;12,15;0,024;2356,381
16/03/2017;12,15;1,00045513;360870438116,34;964;12,15;12,14;12,15;0,022;1320,623
15/03/2017;12,15;1,00045513;369808368416,72;1030;12,15;12,14;12,15;0,021;316,457
14/03/2017;12,15;1,00045513;366152244006,38;1085;12,14;12,14;12,15;0,038;924,602
13/03/2017;12,15;1,00045513;360337521145,13;974;12,15;12,14;12,15;0,021;337,687
10/03/2017;12,15;1,00045513;366232276080,57;1051;12,15;12,14;12,15;0,047;1459,384
09/03/2017;12,15;1,00045513;388049608293,08;1021;12,15;12,14;12,15;0,021;1088,749
08/03/2017;12,15;1,00045513;371571478068,04;1017;12,14;12,14;12,15;0,034;195,447
07/03/2017;12,15;1,00045513;366935553250,83;1035;12,15;12,14;12,15;0,025;2077,368
06/03/2017;12,15;1,00045513;356175404589,62;1028;12,15;12,14;12,15;0,022;1560,464
03/03/2017;12,15;1,00045513;355425441653,27;1043;12,15;12,14;12,15;0,021;1746,472
02/03/2017;12,15;1,00045513;356120648771,58;996;12,15;12,14;12,15;0,027;829,389
01/03/2017;12,15;1,00045513;340094521068,03;983;12,15;12,14;12,15;0,023;1636,946
24/02/2017;12,15;1,00045513;330790824875,78;1083;12,15;12,14;12,15;0,027;870,23
23/02/2017;12,15;1,00045513;353371338127,2;1023;12,15;12,14;12,15;0,024;2188,848
22/02/2017;12,9;1,00048159;361537886390,71;1060;12,9;12,89;12,9;0,032;661,321
21/02/2017;12,9;1,00048159;356890437606,32;1012;12,9;12,89;12,9;0,024;329,684
20/02/2017;12,9;1,00048159;376030148006,32;1019;12,9;12,89;12,9;0,022;1196,529
17/02/2017;12,9;1,00048159;379042497783,12;988;12,9;12,89;12,9;0,021;1765,893
16/02/2017;12,9;1,00048159;391677146349,25;1022;12,9;12,89;12,9;0,025;761,365
15/02/2017;12,9;1,00048159;384095751318,52;1004;12,9;12,89;12,9;0,021;860,181
14/02/2017;12,9;1,00048159;362493228489,84;1057;12,9;12,89;12,9;0,026;553,292
13/02/2017;12,9;1,00048159;368563454871,81;993;12,9;12,89;12,9;0,022;288,494
10/02/2017;12,9;1,00048159;379546704762,03;1026;12,9;12,89;12,9;0,021;1153,004
09/02/2017;12,9;1,00048159;398899803093,1;983;12,9;12,89;12,9;0,019;451,668
08/02/2017;12,9;1,00048159;389351191350,63;1002;12,9;12,89;12,9;0,023;1024,535
07/02/2017;12,9;1,00048159;385121987238,53;1043;12,9;12,89;12,9;0,02;474,895
06/02/2017;12,9;1,00048159;379833246621,15;1057;12,9;12,89;12,9;0,021;333,603
03/02/2017;12,9;1,00048159;379366374061,4;1012;12,9;12,89;12,9;0,02;488,327
02/02/2017;12,9;1,00048159;388927753269,98;1030;12,9;12,89;12,9;0,02;321,7
01/02/2017;12,9;1,00048159;373550789655,93;1030;12,9;12,89;12,9;0,022;3432,333
31/01/2017;12,9;1,00048159;375038752224,87;1126;12,9;12,89;12,9;0,023;1100,412
30/01/2017;12,9;1,00048159;388544897125,68;1025;12,9;12,89;12,9;0,025;333,012
27/01/2017;12,9;1,00048159;403757288802,11;1033;12,9;12,89;12,9;0,022;292,816
26/01/2017;12,9;1,00048159;407309233596,22;1024;12,9;12,89;12,9;0,02;395,97
25/01/2017;12,9;1,00048159;392533586601,44;812;12,9;12,89;12,9;0,018;4253,536
24/01/2017;12,9;1,00048159;402691476999,49;807;12,9;12,89;12,9;0,017;1514,832
23/01/2017;12,9;1,00048159;428455894200,63;1034;12,9;12,89;12,9;0,022;1020,511
20/01/2017;12,9;1,00048159;476047013374,08;986;12,9;12,89;12,9;0,024;2513,818
19/01/2017;12,9;1,00048159;492818478433,02;999;12,9;12,89;12,9;0,02;481,736
18/01/2017;12,9;1,00048159;482937132514,76;1012;12,9;12,89;12,9;0,021;891,087
17/01/2017;12,9;1,00048159;470601593200,51;1034;12,9;12,89;12,9;0,023;431,421
16/01/2017;12,9;1,00048159;476240145047,41;1043;12,9;12,89;12,9;0,022;1076,588
13/01/2017;12,9;1,00048159;470151157552,22;1003;12,9;12,89;12,9;0,023;419,874
12/01/2017;12,9;1,00048159;503036491245,6;946;12,9;12,89;12,9;0,022;1601,463
11/01/2017;13,65;1,00050788;638692965779,78;982;13,65;13,64;13,65;0,025;1834,607
10/01/2017;13,65;1,00050788;637230198553,11;964;13,65;13,64;13,65;0,035;764,771
09/01/2017;13,65;1,00050788;616020437820,74;952;13,65;13,64;13,65;0,021;743,213
06/01/2017;13,65;1,00050788;619223157523,41;944;13,65;13,64;13,65;0,026;1285,925
05/01/2017;13,65;1,00050788;633291082696,87;964;13,65;13,64;13,65;0,02;4492,856
04/01/2017;13,65;1,00050788;641944319690,31;936;13,65;13,64;13,65;0,023;1533,791
03/01/2017;13,65;1,00050788;644861279191,86;987;13,65;13,64;13,65;0,019;1560,071
02/01/2017;13,65;1,00050788;606680757174,11;1022;13,64;13,64;13,65;0,064;151,547
30/12/2016;13,65;1,00050788;324630599682,24;326;13,65;13,65;13,65;0,018;2902,31
29/12/2016;13,65;1,00050788;308584923533,14;304;13,65;13,65;13,65;0,026;3085,698
28/12/2016;13,65;1,00050788;416476773151,73;1072;13,65;13,64;13,65;0,027;1065,884
27/12/2016;13,65;1,00050788;407852614840,77;1030;13,65;13,64;13,65;0,034;809,21
26/12/2016;13,65;1,00050788;389904524862,5;1028;13,65;13,64;13,65;0,037;327,773
23/12/2016;13,65;1,00050788;391676587359,15;1031;13,65;13,64;13,65;0,021;1187,11
22/12/2016;13,65;1,00050788;518865317552,61;969;13,65;13,64;13,65;0,022;1226,091
21/12/2016;13,65;1,00050788;494808510182,23;945;13,65;13,64;13,65;0,022;542,982
20/12/2016;13,65;1,00050788;520939387899,43;1001;13,65;13,64;13,65;0,021;1754,505
19/12/2016;13,65;1,00050788;523617212293,91;964;13,65;13,64;13,65;0,025;971,176
16/12/2016;13,65;1,00050788;518842261289,36;931;13,65;13,64;13,65;0,021;493,138
15/12/2016;13,65;1,00050788;523635128835,56;936;13,65;13,64;13,65;0,099;15765,018
14/12/2016;13,65;1,00050788;515182293904,39;967;13,65;13,64;13,65;0,019;1116,762
13/12/2016;13,65;1,00050788;508556106690,86;986;13,65;13,64;13,65;0,025;1457,991
12/12/2016;13,65;1,00050788;517826451400,86;988;13,65;13,64;13,65;0,029;685,137
09/12/2016;13,65;1,00050788;524331220399,69;934;13,65;13,64;13,65;0,019;2714,373
08/12/2016;13,65;1,00050788;534182137992,32;934;13,65;13,64;13,65;0,02;2380,953
07/12/2016;13,65;1,00050788;528929481330,46;934;13,65;13,64;13,65;0,019;3519,799
06/12/2016;13,65;1,00050788;514232974681,84;965;13,65;13,64;13,65;0,023;1691,804
05/12/2016;13,65;1,00050788;527414566906,04;965;13,65;13,64;13,65;0,019;1230,912
02/12/2016;13,65;1,00050788;532852381617,22;985;13,65;13,64;13,65;0,021;516,601
01/12/2016;13,65;1,00050788;537353621500,83;1115;13,64;13,64;13,65;0,038;448,409
30/11/2016;13,9;1,0005166;342169933625,43;1146;13,9;13,89;13,9;0,031;1712,019
29/11/2016;13,9;1,0005166;346703632790,54;1113;13,89;13,89;13,9;0,035;174,781
28/11/2016;13,9;1,0005166;340339920025,55;1115;13,9;13,89;13,9;0,023;343,861
25/11/2016;13,9;1,0005166;350152543768,68;1075;13,9;13,89;13,9;0,032;395,411
24/11/2016;13,9;1,0005166;349265252939,02;1061;13,9;13,89;13,9;0,024;843,728
23/11/2016;13,9;1,0005166;348537658845,92;1077;13,9;13,89;13,9;0,025;1073,32
22/11/2016;13,9;1,0005166;348259619627,99;1110;13,9;13,89;13,9;0,035;588,235
21/11/2016;13,9;1,0005166;356007359425,36;1083;13,9;13,89;13,9;0,025;408,615
18/11/2016;13,9;1,0005166;397374152418,85;1119;13,9;13,89;13,9;0,024;1019,666
17/11/2016;13,9;1,0005166;401664411886,07;1075;13,9;13,89;13,9;0,025;911,33
16/11/2016;13,9;1,0005166;396295995204,01;1081;13,9;13,89;13,9;0,031;523,891
14/11/2016;13,9;1,0005166;362251186910,58;1131;13,9;13,89;13,9;0,023;328,325
11/11/2016;13,9;1,0005166;359763823246,91;1069;13,9;13,89;13,9;0,027;263,822
10/11/2016;13,9;1,0005166;365594198088,13;1081;13,9;13,89;13,9;0,026;1619,645
09/11/2016;13,9;1,0005166;364833959808,94;1036;13,9;13,89;13,9;0,023;1163,576
08/11/2016;13,9;1,0005166;359319114931,9;1051;13,9;13,89;13,9;0,026;900,591
07/11/2016;13,9;1,0005166;358816932151,87;1108;13,9;13,89;13,9;0,022;453,95
04/11/2016;13,9;1,0005166;352411930734,04;1059;13,9;13,89;13,9;0,024;447,744
03/11/2016;13,9;1,0005166;361713251997,57;1046;13,9;13,89;13,9;0,027;4389,152
01/11/2016;13,9;1,0005166;354385266249,29;1086;13,9;13,89;13,9;0,03;973,197
31/10/2016;13,9;1,0005166;345310789519,57;1109;13,9;13,89;13,9;0,028;430,493
28/10/2016;13,9;1,0005166;359860955184,02;1053;13,9;13,89;13,9;0,027;252,514
27/10/2016;13,9;1,0005166;375757359285,72;1056;13,9;13,89;13,9;0,024;1260,372
26/10/2016;13,9;1,0005166;381123762418,52;1051;13,9;13,89;13,9;0,026;1286,834
25/10/2016;13,9;1,0005166;405696331287,93;1084;13,9;13,89;13,9;0,034;829,096
24/10/2016;13,9;1,0005166;413843383617,76;1035;13,89;13,89;13,9;0,241;876,715
21/10/2016;13,9;1,0005166;422265048866,73;1007;13,9;13,89;13,9;0,035;644,179
20/10/2016;13,9;1,0005166;469801162833,18;977;13,9;13,89;13,9;0,029;879,926
19/10/2016;14,15;1,00052531;490505263991,04;967;14,15;14,14;14,15;0,03;635,284
18/10/2016;14,15;1,00052531;473324410050,31;1053;14,15;14,14;14,15;0,035;353,1
17/10/2016;14,15;1,00052531;476581767091,22;1064;14,15;14,14;14,15;0,022;408,807
14/10/2016;14,15;1,00052531;470349129792,04;967;14,15;14,14;14,15;0,025;606,255
13/10/2016;14,15;1,00052531;491782504002,18;1015;14,15;14,14;14,15;0,025;1088,927
11/10/2016;14,15;1,00052531;513462853674,94;1222;14,07;14,14;14,15;0,56;47,922
10/10/2016;14,15;1,00052531;498723693220,99;955;14,15;14,14;14,15;0,018;607,885
07/10/2016;14,15;1,00052531;513031613646,28;1012;14,15;14,14;14,15;0,017;511,123
06/10/2016;14,15;1,00052531;521267981329,93;974;14,15;14,14;14,15;0,019;1484,399
05/10/2016;14,15;1,00052531;525786351934,55;999;14,15;14,14;14,15;0,016;4320,957
04/10/2016;14,15;1,00052531;517939400203,13;1024;14,15;14,14;14,15;0,022;455,961
03/10/2016;14,15;1,00052531;535098835914,08;970;14,15;14,14;14,15;0,018;3037,285
30/09/2016;14,15;1,00052531;371718092466,11;1130;14,15;14,14;14,15;0,024;2516,556
29/09/2016;14,15;1,00052531;369939307553,83;1051;14,15;14,14;14,15;0,022;1154,441
28/09/2016;14,15;1,00052531;379953971554,36;1073;14,15;14,14;14,15;0,022;2732,444
27/09/2016;14,15;1,00052531;391360965618,34;1064;14,15;14,14;14,15;0,024;477,839
26/09/2016;14,15;1,00052531;400492607573,84;1059;14,15;14,14;14,15;0,018;590,809
23/09/2016;14,15;1,00052531;396965741791,48;1055;14,15;14,14;14,15;0,024;3192,664
22/09/2016;14,15;1,00052531;393460300044,08;1018;14,15;14,14;14,15;0,019;559,385
21/09/2016;14,15;1,00052531;416623703463,53;1019;14,15;14,14;14,15;0,021;2581,439
20/09/2016;14,15;1,00052531;414938376746,95;1017;14,15;14,14;14,15;0,021;1061,601
19/09/2016;14,15;1,00052531;419214368711,68;928;14,15;14,14;14,15;0,019;1573,614
16/09/2016;14,15;1,00052531;438947778232,9;1000;14,15;14,14;14,15;0,022;608,337
15/09/2016;14,15;1,00052531;461545035757,06;944;14,15;14,14;14,15;0,017;685,743
14/09/2016;14,15;1,00052531;449475133210,25;915;14,15;14,14;14,15;0,017;519,757
13/09/2016;14,15;1,00052531;447382264958,62;927;14,15;14,14;14,15;0,019;2950,967
12/09/2016;14,15;1,00052531;447106211655,95;981;14,15;14,14;14,15;0,022;659,774
09/09/2016;14,15;1,00052531;432106013877,6;958;14,15;14,14;14,15;0,02;555,85
08/09/2016;14,15;1,00052531;452507296928,74;978;14,15;14,14;14,15;0,019;626,555
06/09/2016;14,15;1,00052531;426716540304,3;984;14,15;14,14;14,15;0,02;2385,417
05/09/2016;14,15;1,00052531;427906303842,98;882;14,15;14,14;14,15;0,019;521,066
02/09/2016;14,15;1,00052531;426881105934,28;894;14,15;14,14;14,15;0,018;1834,085
01/09/2016;14,15;1,00052531;443791505766,12;943;14,15;14,14;14,15;0,019;2507,583
31/08/2016;14,15;1,00052531;445769721248,03;899;14,15;14,14;14,15;0,027;1679,297
30/08/2016;14,15;1,00052531;450861958148,52;866;14,15;14,14;14,15;0,019;745,863
29/08/2016;14,15;1,00052531;474728923065,1;912;14,15;14,14;14,15;0,018;424,46
26/08/2016;14,15;1,00052531;469741129907,29;885;14,15;14,14;14,15;0,018;519,947
25/08/2016;14,15;1,00052531;492482008361,59;912;14,15;14,14;14,15;0,018;5606,902
24/08/2016;14,15;1,00052531;476920819821,79;901;14,15;14,14;14,15;0,019;1593,801
23/08/2016;14,15;1,00052531;472067279517,22;904;14,15;14,14;14,15;0,023;517,437
22/08/2016;14,15;1,00052531;468520805184,3;925;14,15;14,14;14,15;0,018;597,752
19/08/2016;14,15;1,00052531;528105889201,12;948;14,15;14,14;14,15;0,021;691,093
18/08/2016;14,15;1,00052531;532641214943,49;922;14,15;14,14;14,15;0,018;537,225
17/08/2016;14,15;1,00052531;523164654534,32;914;14,15;14,14;14,15;0,018;458,878
16/08/2016;14,15;1,00052531;522983084414,71;966;14,15;14,14;14,15;0,027;1686,209
15/08/2016;14,15;1,00052531;522218974792,76;964;14,15;14,14;14,15;0,021;825,697
12/08/2016;14,15;1,00052531;414735272339,22;940;14,15;14,14;14,15;0,021;516,525
11/08/2016;14,15;1,00052531;428694292845,18;952;14,15;14,14;14,15;0,021;1954,634
10/08/2016;14,15;1,00052531;428649664539,14;969;14,15;14,14;14,15;0,022;1412,345
09/08/2016;14,15;1,00052531;410815203956,51;1011;14,15;14,14;14,15;0,026;400,366
08/08/2016;14,15;1,00052531;409119731916,11;1039;14,15;14,14;14,15;0,024;330,945
05/08/2016;14,15;1,00052531;404621364507,38;1007;14,15;14,14;14,15;0,023;384,27
04/08/2016;14,15;1,00052531;429761240056,65;963;14,15;14,14;14,15;0,021;458,716
03/08/2016;14,15;1,00052531;435665209390,8;961;14,15;14,14;14,15;0,028;675,704
02/08/2016;14,15;1,00052531;436326897647,78;1039;14,15;14,14;14,15;0,024;297,243
01/08/2016;14,15;1,00052531;422432959368,17;1026;14,15;14,14;14,15;0,028;1010,363
29/07/2016;14,15;1,00052531;412725613856,57;1042;14,15;14,14;14,15;0,022;432,282
28/07/2016;14,15;1,00052531;423896458018,89;1021;14,15;14,14;14,15;0,02;422,367
27/07/2016;14,15;1,00052531;412684236471,28;1019;14,15;14,14;14,15;0,025;1663,736
26/07/2016;14,15;1,00052531;397563861792,51;1041;14,15;14,14;14,15;0,025;2163,086
25/07/2016;14,15;1,00052531;418257401498,96;1018;14,15;14,14;14,15;0,029;822,025
22/07/2016;14,15;1,00052531;422482114607,44;1025;14,15;14,14;14,15;0,021;456,251
21/07/2016;14,15;1,00052531;437564144529,21;1056;14,15;14,14;14,15;0,029;1271,348
20/07/2016;14,15;1,00052531;529385989696,77;911;14,15;14,14;14,15;0,033;885,462
19/07/2016;14,15;1,00052531;544306246179,29;975;14,15;14,14;14,15;0,025;1764,88
18/07/2016;14,15;1,00052531;520510081894,73;950;14,15;14,14;14,15;0,027;1502,45
15/07/2016;14,15;1,00052531;519100009619,15;988;14,15;14,14;14,15;0,025;654,24
14/07/2016;14,15;1,00052531;527625111516,96;965;14,15;14,14;14,15;0,026;524,634
13/07/2016;14,15;1,00052531;534452724922,44;983;14,15;14,14;14,15;0,024;661,885
12/07/2016;14,15;1,00052531;532579358350,56;960;14,15;14,14;14,15;0,028;4707,998
11/07/2016;14,15;1,00052531;528315255644,69;935;14,15;14,14;14,15;0,025;588,636
08/07/2016;14,15;1,00052531;541891401196,83;968;14,15;14,14;14,15;0,025;1316,231
07/07/2016;14,15;1,00052531;535138146206,96;1020;14,14;14,14;14,15;0,042;496,062
06/07/2016;14,15;1,00052531;522744783218,95;977;14,15;14,14;14,15;0,025;1425,556
05/07/2016;14,15;1,00052531;530006512316,2;983;14,15;14,14;14,15;0,019;528,798
04/07/2016;14,15;1,00052531;485684040465,98;978;14,15;14,14;14,15;0,026;1248,318
01/07/2016;14,15;1,00052531;463098188670,42;1062;14,15;14,14;14,15;0,037;355,724
30/06/2016;14,15;1,00052531;402642641911,51;1127;14,15;14,14;14,15;0,029;1380,707
29/06/2016;14,15;1,00052531;396674095710,06;1035;14,15;14,14;14,15;0,024;528,968
28/06/2016;14,15;1,00052531;412698193039,88;1116;14,15;14,14;14,15;0,031;416,86
27/06/2016;14,15;1,00052531;407212119758,73;1054;14,15;14,14;14,15;0,021;457,268
24/06/2016;14,15;1,00052531;428744660141,89;1051;14,15;14,14;14,15;0,024;816,298
23/06/2016;14,15;1,00052531;419567976448,58;1013;14,15;14,14;14,15;0,022;1101,367
22/06/2016;14,15;1,00052531;433815821001,86;996;14,15;14,14;14,15;0,021;488,16
21/06/2016;14,15;1,00052531;431735185806,27;1016;14,15;14,14;14,15;0,026;512,299
20/06/2016;14,15;1,00052531;468357975276,59;942;14,15;14,14;14,15;0,025;590,431
17/06/2016;14,15;1,00052531;465035033046,76;935;14,15;14,14;14,15;0,02;663,763
16/06/2016;14,15;1,00052531;475658727898,74;889;14,15;14,14;14,15;0,028;551,503
15/06/2016;14,15;1,00052531;485394496976,94;936;14,15;14,14;14,15;0,018;680,122
14/06/2016;14,15;1,00052531;458810771122,69;943;14,15;14,14;14,15;0,026;448,598
13/06/2016;14,15;1,00052531;457345758758,92;919;14,15;14,14;14,15;0,021;568,473
10/06/2016;14,15;1,00052531;458738713365,9;928;14,15;14,14;14,15;0,019;625,832
09/06/2016;14,15;1,00052531;476209416673,28;861;14,15;14,14;14,15;0,019;622,71
08/06/2016;14,15;1,00052531;491024874304,97;934;14,15;14,14;14,15;0,021;7170,122
07/06/2016;14,15;1,00052531;488396174496,42;908;14,15;14,14;14,15;0,02;598,826
06/06/2016;14,15;1,00052531;485315987708,52;944;14,15;14,14;14,15;0,03;574,665
03/06/2016;14,15;1,00052531;483959768470,59;890;14,15;14,14;14,15;0,018;604,717
02/06/2016;14,15;1,00052531;479744555835,03;884;14,15;14,14;14,15;0,033;881,084
01/06/2016;14,15;1,00052531;469209685650,06;896;14,15;14,14;14,15;0,019;561,508
31/05/2016;14,15;1,00052531;433512460534,64;959;14,15;14,14;14,15;0,025;564,495
30/05/2016;14,15;1,00052531;439320869703,04;956;14,15;14,14;14,15;0,021;569,518
27/05/2016;14,15;1,00052531;427687288847,56;916;14,15;14,14;14,15;0,019;703,647
25/05/2016;14,15;1,00052531;458026406667,88;892;14,15;14,14;14,15;0,022;751,587
24/05/2016;14,15;1,00052531;451523033084,81;918;14,15;14,14;14,15;0,023;557,888
23/05/2016;14,15;1,00052531;453259219484,1;945;14,15;14,14;14,15;0,019;650,555
20/05/2016;14,15;1,00052531;497605171370,51;898;14,15;14,14;14,15;0,021;645,982
19/05/2016;14,15;1,00052531;519785079502,62;923;14,15;14,14;14,15;0,019;580,259
18/05/2016;14,15;1,00052531;515969141618,63;899;14,15;14,14;14,15;0,017;565,877
17/05/2016;14,15;1,00052531;518886568813,27;925;14,15;14,14;14,15;0,024;574,487
16/05/2016;14,15;1,00052531;495908272607,11;977;14,15;14,14;14,15;0,022;611,037
13/05/2016;14,15;1,00052531;494802523084,98;977;14,15;14,14;14,15;0,022;1225,25
12/05/2016;14,15;1,00052531;506599096482,32;892;14,15;14,14;14,15;0,021;1589,449
11/05/2016;14,15;1,00052531;510048308979,69;947;14,15;14,14;14,15;0,021;640,34
10/05/2016;14,15;1,00052531;506279172074,6;955;14,15;14,14;14,15;0,022;550,983
09/05/2016;14,15;1,00052531;500792588301,1;981;14,15;14,14;14,15;0,021;927,437
06/05/2016;14,15;1,00052531;501811351887,81;987;14,15;14,14;14,15;0,036;398,934
05/05/2016;14,15;1,00052531;498914573884,72;902;14,15;14,14;14,15;0,018;524,392
04/05/2016;14,15;1,00052531;510373166531,1;919;14,15;14,14;14,15;0,019;491,238
03/05/2016;14,15;1,00052531;497188149792,12;974;14,15;14,14;14,15;0,024;539,603
02/05/2016;14,15;1,00052531;461347918208,09;999;14,15;14,14;14,15;0,023;1018,813
29/04/2016;14,15;1,00052531;443925341953,65;994;14,15;14,14;14,15;0,023;564,937
28/04/2016;14,15;1,00052531;475778808962,09;983;14,15;14,14;14,15;0,019;525,292
27/04/2016;14,15;1,00052531;495665634532,11;1004;14,15;14,14;14,15;0,028;7675,78
26/04/2016;14,15;1,00052531;502948348817,82;1005;14,15;14,14;14,15;0,023;693,577
25/04/2016;14,15;1,00052531;513911002932,94;977;14,15;14,14;14,15;0,019;1422,333
22/04/2016;14,15;1,00052531;501579659875,9;944;14,15;14,14;14,15;0,017;507,362
20/04/2016;14,15;1,00052531;542908238483;971;14,15;14,14;14,15;0,02;525,257
19/04/2016;14,15;1,00052531;545474122834,21;992;14,15;14,14;14,15;0,02;587,041
18/04/2016;14,15;1,00052531;548193906399,3;984;14,15;14,14;14,15;0,022;519,496
15/04/2016;14,15;1,00052531;546908352674,91;1005;14,15;14,14;14,15;0,023;805,896
14/04/2016;14,15;1,00052531;556183549748,66;972;14,15;14,14;14,15;0,019;1104,814
13/04/2016;14,15;1,00052531;556196748314,39;998;14,15;14,14;14,15;0,025;1565,451
12/04/2016;14,15;1,00052531;552419859131,56;953;14,15;14,14;14,15;0,018;687,348
11/04/2016;14,15;1,00052531;577257292748,4;968;14,15;14,14;14,15;0,019;1698,636
08/04/2016;14,15;1,00052531;568909863717,17;916;14,15;14,14;14,15;0,017;604,441
07/04/2016;14,15;1,00052531;567547069766,69;898;14,15;14,14;14,15;0,022;795,163
06/04/2016;14,15;1,00052531;568175802034,79;880;14,15;14,14;14,15;0,019;1522,954
05/04/2016;14,15;1,00052531;557362778599,52;920;14,15;14,14;14,15;0,018;582,683
04/04/2016;14,15;1,00052531;552794274348,73;947;14,15;14,14;14,15;0,017;593,455
01/04/2016;14,15;1,00052531;557501701724,1;925;14,15;14,14;14,15;0,018;745,599
31/03/2016;14,15;1,00052531;406445044722,9;1077;14,15;14,14;14,15;0,036;606,066
30/03/2016;14,15;1,00052531;442339221128,58;992;14,15;14,14;14,15;0,066;51693,24
29/03/2016;14,15;1,00052531;421813128371,15;1020;14,15;14,14;14,15;0,021;348,737
28/03/2016;14,15;1,00052531;395845735065,01;972;14,15;14,14;14,15;0,025;2632,498
24/03/2016;14,15;1,00052531;412534536955,05;968;14,15;14,14;14,15;0,024;4015,207
23/03/2016;14,15;1,00052531;410616600996,44;953;14,15;14,14;14,15;0,021;892,989
22/03/2016;14,15;1,00052531;412084582768,29;943;14,15;14,14;14,15;0,022;850,324
21/03/2016;14,15;1,00052531;403372366398,55;972;14,15;14,14;14,15;0,021;1458,266
18/03/2016;14,15;1,00052531;443568484536,89;974;14,15;14,14;14,15;0,019;1514,581
17/03/2016;14,15;1,00052531;451399519986,16;951;14,15;14,14;14,15;0,02;499,933
16/03/2016;14,15;1,00052531;451966398420,31;942;14,15;14,14;14,15;0,027;461,244
15/03/2016;14,15;1,00052531;432995948590,08;969;14,15;14,14;14,15;0,021;1017,9
14/03/2016;14,15;1,00052531;422333718157,66;975;14,15;14,14;14,15;0,026;1724,835
11/03/2016;14,15;1,00052531;428612262981,24;956;14,15;14,14;14,15;0,026;497,896
10/03/2016;14,15;1,00052531;450123843082,57;963;14,15;14,14;14,15;0,021;597,443
09/03/2016;14,15;1,00052531;453069209375,73;981;14,15;14,14;14,15;0,021;2167,019
08/03/2016;14,15;1,00052531;446528097416,22;970;14,15;14,14;14,15;0,029;375,22
07/03/2016;14,15;1,00052531;500297736161,6;923;14,15;14,14;14,15;0,023;1042,421
04/03/2016;14,15;1,00052531;439084555215,79;985;14,15;14,14;14,15;0,02;542,624
03/03/2016;14,15;1,00052531;475352675902,89;973;14,15;14,14;14,15;0,019;2369,283
02/03/2016;14,15;1,00052531;541286021009,13;911;14,15;14,14;14,15;0,024;507,207
01/03/2016;14,15;1,00052531;526984539616,98;965;14,14;14,14;14,15;0,047;262,459
29/02/2016;14,15;1,00052531;502515813722,75;976;14,15;14,14;14,15;0,029;388,835
26/02/2016;14,15;1,00052531;499627411173,89;916;14,15;14,14;14,15;0,017;613,151
25/02/2016;14,15;1,00052531;513631397709,67;889;14,15;14,14;14,15;0,021;600,116
24/02/2016;14,15;1,00052531;523175749697,64;909;14,15;14,14;14,15;0,018;636,489
23/02/2016;14,15;1,00052531;518506693214,99;915;14,15;14,14;14,15;0,02;1276,775
22/02/2016;14,15;1,00052531;527565609965,87;916;14,15;14,14;14,15;0,018;2474,61
19/02/2016;14,15;1,00052531;549346758044,96;893;14,15;14,14;14,15;0,018;1891,228
