,codigo_negociacao,data_referencia,release_date,ordinarias,preferenciais,totais
11806,BTTL3,2012-03-31,2012-05-14,49912,99766,149678
11807,BTTL3,2012-06-30,2012-08-16,49912,99766,149678
11808,BTTL3,2012-09-30,2012-11-14,49912,99766,149678
11809,BTTL3,2012-12-31,2013-03-21,49912,99766,149678
11810,BTTL3,2013-03-31,2013-05-15,49912,99766,149678
11811,BTTL3,2013-06-30,2013-08-14,49912,99766,149678
11812,BTTL3,2013-09-30,2013-11-14,49912,99766,149678
11813,BTTL3,2013-12-31,2014-03-17,49912,99766,149678
11814,BTTL3,2014-03-31,2014-05-09,49912,99766,149678
11815,BTTL3,2014-06-30,2014-08-15,49912,99766,149678
11816,BTTL3,2014-09-30,2014-11-14,49912,99766,149678
11817,BTTL3,2014-12-31,2015-04-24,49912,99766,149678
11818,BTTL3,2015-03-31,2015-05-15,49912,99766,149678
11819,BTTL3,2015-06-30,2015-08-14,49912,99766,149678
11820,BTTL3,2015-09-30,2015-11-16,49912,99766,149678
11821,BTTL3,2015-12-31,2016-03-29,1996,3991,5987
11822,BTTL3,2016-03-31,2016-05-13,1996,3991,5987
11823,BTTL3,2016-06-30,2016-10-24,1996,3991,5987
11824,BTTL3,2016-09-30,2016-12-07,1996,3991,5987
11825,BTTL3,2016-12-31,2017-03-24,5120,10239,15359
11826,BTTL3,2017-03-31,2017-05-15,5120,10239,15359
11827,BTTL3,2017-06-30,2017-08-14,5120,10239,15359
11828,BTTL3,2017-09-30,2017-11-20,12409,2950,15359
11829,BTTL3,2017-12-31,2018-04-04,12409,2950,15359
11830,BTTL3,2018-03-31,2018-05-15,12409,2950,15359
11831,BTTL3,2018-06-30,2018-08-15,12409,2950,15359
11832,BTTL3,2018-09-30,2018-11-16,12409,2950,15359
11833,BTTL3,2018-12-31,2019-03-28,15359,0,15359
11834,BTTL3,2019-03-31,2019-05-13,15359,0,15359
11835,BTTL3,2019-06-30,2019-08-14,15359,0,15359
11836,BTTL3,2019-09-30,2019-11-12,15359,0,15359
11837,BTTL3,2019-12-31,2020-12-21,14860,0,14860
11838,BTTL3,2020-03-31,2020-12-21,14860,0,14860
11839,BTTL3,2020-06-30,2020-12-21,14860,0,14860
11840,BTTL3,2020-09-30,2020-12-07,14860,0,14860
11841,NEOE3,2010-12-31,2011-02-19,5850636,0,5850636
11842,NEOE3,2011-03-31,2011-05-13,5850636,0,5850636
11843,NEOE3,2011-06-30,2011-08-03,5850636,0,5850636
11844,NEOE3,2011-09-30,2011-10-31,5850636,0,5850636
11845,NEOE3,2011-12-31,2012-02-07,5850636,0,5850636
11846,NEOE3,2012-03-31,2012-05-04,5850636,0,5850636
11847,NEOE3,2012-06-30,2012-07-27,5850636,0,5850636
11848,NEOE3,2012-09-30,2012-11-14,5850636,0,5850636
11849,NEOE3,2012-12-31,2013-03-25,5850636,0,5850636
11850,NEOE3,2013-03-31,2013-05-21,5850636,0,5850636
11851,NEOE3,2013-06-30,2013-08-23,5850636,0,5850636
11852,NEOE3,2013-09-30,2013-11-08,5850636,0,5850636
11853,NEOE3,2013-12-31,2014-03-24,5850636,0,5850636
11854,NEOE3,2014-03-31,2014-05-15,5850636,0,5850636
11855,NEOE3,2014-06-30,2014-08-14,5850636,0,5850636
11856,NEOE3,2014-09-30,2014-11-12,5850636,0,5850636
11857,NEOE3,2014-12-31,2017-11-28,5850636,0,5850636
11858,NEOE3,2015-03-31,2015-05-14,5850636,0,5850636
11859,NEOE3,2015-06-30,2015-08-13,5850636,0,5850636
11860,NEOE3,2015-09-30,2015-11-12,5850636,0,5850636
11861,NEOE3,2015-12-31,2017-11-28,5850636,0,5850636
11862,NEOE3,2016-03-31,2016-05-12,5850636,0,5850636
11863,NEOE3,2016-06-30,2016-08-11,5850636,0,5850636
11864,NEOE3,2016-09-30,2016-11-11,5850636,0,5850636
11865,NEOE3,2016-12-31,2019-04-24,779590,0,779590
